"pathway","pval","padj","log2err","ES","NES","size"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.571134020618557,1,0.0409883873374721,0.320252277527166,0.968073928967789,188
"HALLMARK_G2M_CHECKPOINT",0.536820709908853,1,NA,-0.123485068792305,-0.556437847051913,197
"HALLMARK_GLYCOLYSIS",0.931034482758621,1,0.276500599254472,-0.186842618528743,-0.819771393994233,187
"HALLMARK_HEDGEHOG_SIGNALING",0.507751937984496,1,0.0567672387487446,0.393301660710007,0.987639320515855,32
"HALLMARK_HEME_METABOLISM",0.988648090815273,1,0.00966564348468499,0.208862731717183,0.631498985920843,179
"HALLMARK_HYPOXIA",0.75979381443299,1,0.0273074724591201,0.285267738466776,0.862320988058739,188
"HALLMARK_MITOTIC_SPINDLE",0.74919365279233,1,NA,-0.130521685394504,-0.585188158156437,199
"HALLMARK_MTORC1_SIGNALING",0.954529546690658,1,NA,-0.181493067437523,-0.817280304949759,200
"HALLMARK_MYC_TARGETS_V2",0.490196078431373,1,0.160801401070022,-0.265299478880942,-0.966163940567949,58
"HALLMARK_MYOGENESIS",0.718237704918033,1,0.0298484971250709,0.293346576624878,0.889815385386042,191
"HALLMARK_NOTCH_SIGNALING",0.833333333333333,1,0.0943563635421779,-0.238046090803822,-0.770103346391799,32
"HALLMARK_P53_PATHWAY",0.642492339121553,1,0.035090109926935,0.307203671749053,0.932629380331763,196
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",1,1,0.0133546284394486,0.120991113685021,0.353127072182448,100
"HALLMARK_PROTEIN_SECRETION",1,1,0.0133546284394486,0.133071157246679,0.386854395565215,95
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.95609756097561,1,0.0240035948793451,0.231831721294435,0.6168300786694,48
"HALLMARK_SPERMATOGENESIS",0.628696604600219,1,0.0393561959521291,0.312760812789703,0.904056599987004,88
"HALLMARK_TGF_BETA_SIGNALING",0.950310559006211,1,0.107554375265169,-0.193323770988881,-0.700132372366158,53
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.648621041879469,1,0.0346410167413251,0.306875986834926,0.931696070381831,197
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.821428571428571,1,0.208955027549354,-0.211285590612214,-0.860728956989264,112
"HALLMARK_UV_RESPONSE_UP",1,1,0.219250346703755,-0.164577859146692,-0.698495579570986,152
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.975845410628019,1,0.0908241419007155,-0.185610274690376,-0.626965139091461,38
