"pathway","pval","padj","log2err","ES","NES","size"
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN",4.2525806002359e-06,0.000551741957304892,0.610526878385931,0.622542623896572,2.10070651602591,65
"NABA_ECM_REGULATORS",5.36867046580609e-06,0.000677198127367374,0.610526878385931,0.479764418160599,1.84119434254819,169
"WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA",5.80767483523686e-06,0.000712774362886773,0.610526878385931,0.644372460915661,2.09094177734663,58
"RUTELLA_RESPONSE_TO_HGF_UP",6.50319688746012e-06,0.000777132028051485,0.610526878385931,0.383360801023349,1.62770989862867,400
"KHETCHOUMIAN_TRIM24_TARGETS_UP",8.10362940668517e-06,0.000919964528393934,0.593325476396405,0.679946865900191,2.12491572672483,46
"VILIMAS_NOTCH1_TARGETS_DN",8.07786332551408e-06,0.000919964528393934,0.593325476396405,0.797661213727497,2.14722798156781,24
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",1.29830078488038e-05,0.00143794728393703,0.593325476396405,0.536938496718702,1.95800847933257,108
"LI_INDUCED_T_TO_NATURAL_KILLER_UP",1.34087304391376e-05,0.00144973916486009,0.593325476396405,0.401401371197876,1.65427762229466,309
"DEN_INTERACT_WITH_LCA5",1.73145027121333e-05,0.00182849201897203,0.575610261071129,-0.771801785725605,-2.17072149676367,26
"ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION",1.79138265683056e-05,0.00184878832833353,0.575610261071129,0.500863508910691,1.84429741062543,125
"HECKER_IFNB1_TARGETS",2.11344821467121e-05,0.0021154598543062,0.575610261071129,0.575681538579187,1.98194094722162,78
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",2.1429454591078e-05,0.0021154598543062,0.575610261071129,-0.528462119646228,-1.89795294315762,110
"LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS",2.5458897445233e-05,0.00245976283614475,0.575610261071129,0.8250799691707,2.14685021648746,21
"HELLER_SILENCED_BY_METHYLATION_DN",2.91520523972754e-05,0.00275790562366725,0.575610261071129,-0.53209767350905,-1.89147681993936,97
"CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN",3.26120649034505e-05,0.00296182773453137,0.557332238758646,0.480549512526351,1.82991176584281,149
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",3.26120649034505e-05,0.00296182773453137,0.557332238758646,0.500359347005876,1.84484549290811,117
"LEE_EARLY_T_LYMPHOCYTE_UP",3.65231595724864e-05,0.00325199348271884,0.557332238758646,0.525721568040071,1.86231887961512,95
"DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP",3.93267447168225e-05,0.00343428361075175,0.557332238758646,0.386613888577994,1.59143949251404,312
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4",4.32347816413517e-05,0.00370432346100713,0.557332238758646,-0.409207514567875,-1.6535193732748,241
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP",4.45999002737034e-05,0.0037505212433868,0.557332238758646,-0.56464559281271,-1.93558369305691,78
"FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN",4.63175187097949e-05,0.00382414277202143,0.557332238758646,0.452483210154871,1.76099732913822,182
"PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP",4.88631803652884e-05,0.00395946081822404,0.557332238758646,0.439501216324487,1.72592993623636,198
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",4.97003449986281e-05,0.00395946081822404,0.557332238758646,-0.616292788455386,-2.00279953589602,54
"GAL_LEUKEMIC_STEM_CELL_DN",5.85236028529282e-05,0.00458199449233012,0.557332238758646,0.433970870389875,1.71819491467588,213
"IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN",6.38189488958636e-05,0.00491189571078164,0.538434096309916,-0.382784339237619,-1.60047079836428,320
"CADWELL_ATG16L1_TARGETS_UP",8.24537140593739e-05,0.00624037192572695,0.538434096309916,-0.542214639341948,-1.87606958896741,86
"REACTOME_MUSCLE_CONTRACTION",8.39952003978204e-05,0.00625282303289348,0.538434096309916,-0.445777172832665,-1.72003434670333,169
"ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE",8.79620290700507e-05,0.00644250925817904,0.538434096309916,0.604813274368467,1.96257509371798,58
"YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN",8.98228485477235e-05,0.00647437389293988,0.538434096309916,-0.449705622944248,-1.73586164311463,172
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",9.99173797142875e-05,0.00708945033254031,0.538434096309916,-0.497937312937887,-1.81246802954002,115
"UEDA_CENTRAL_CLOCK",0.000117720514217938,0.00813245301802928,0.538434096309916,-0.536806537209692,-1.85735748640104,86
"WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.000118199052893621,0.00813245301802928,0.538434096309916,-0.575870767984241,-1.92067019810455,63
"CHYLA_CBFA2T3_TARGETS_UP",0.000120249698760911,0.00815005794139246,0.538434096309916,0.368991898662992,1.54042128390531,357
"KIM_WT1_TARGETS_8HR_UP",0.00012229204373462,0.00816659074410159,0.518848077743792,-0.447915775483991,-1.71180987532774,162
"REACTOME_INFLUENZA_INFECTION",0.000128628583687163,0.00828417335931486,0.518848077743792,-0.451102425342767,-1.69995765730742,147
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.000129525723081118,0.00828417335931486,0.518848077743792,0.546333632264088,1.88090276318557,78
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",0.000127771989886596,0.00828417335931486,0.518848077743792,-0.511673871210669,-1.81360326222851,96
"KEGG_DILATED_CARDIOMYOPATHY",0.000145666306299039,0.00918709301255466,0.518848077743792,-0.534925879411137,-1.83781738075776,80
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",0.000165330134689846,0.0101454613733323,0.518848077743792,-0.52376810139865,-1.82005988743716,88
"WP_COMPLEMENT_SYSTEM",0.000164674062726791,0.0101454613733323,0.518848077743792,0.520419432520776,1.80768647936181,82
"CROONQUIST_NRAS_SIGNALING_UP",0.000171257209460293,0.0103690531754559,0.518848077743792,0.657790519768954,1.92426012076631,34
"WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",0.00017715067618261,0.010584752901911,0.518848077743792,-0.528890304098402,-1.82996721855934,86
"NOJIMA_SFRP2_TARGETS_UP",0.000180532812963745,0.0106467468008879,0.518848077743792,-0.726456593524339,-2.08216545653857,28
"WILENSKY_RESPONSE_TO_DARAPLADIB",0.000188570509475311,0.0109781882503511,0.518848077743792,0.716652000373935,1.99863742339981,27
"PEREZ_TP63_TARGETS",0.000208243171554892,0.0119700283801362,0.518848077743792,-0.376509690629367,-1.56091980282333,305
"LEE_AGING_CEREBELLUM_UP",0.000214388960573853,0.0120610103295013,0.518848077743792,0.531223734946467,1.83032858487644,79
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",0.000215138039350276,0.0120610103295013,0.518848077743792,-0.50391858198594,-1.81241396036744,106
"KEGG_RIBOSOME",0.000228767918625069,0.0126687209570297,0.518848077743792,-0.526655033841385,-1.8184750156422,83
"APPEL_IMATINIB_RESPONSE",0.000235013214325755,0.0128577711596778,0.518848077743792,0.654595649106585,1.89782468693758,33
"JISON_SICKLE_CELL_DISEASE_UP",0.000239489522442845,0.0129466895406305,0.518848077743792,0.432329675707484,1.67343269999301,175
"SESTO_RESPONSE_TO_UV_C3",0.00025289265945783,0.0135104184305648,0.49849310876659,-0.763392925882956,-2.04288450033311,20
"APRELIKOVA_BRCA1_TARGETS",0.000268703789706229,0.0136541571578085,0.49849310876659,-0.630802801932761,-1.98750459254875,46
"GAVIN_FOXP3_TARGETS_CLUSTER_P6",0.000264168324790962,0.0136541571578085,0.49849310876659,0.508654017592399,1.79790431809104,92
"MALONEY_RESPONSE_TO_17AAG_UP",0.000270617516891161,0.0136541571578085,0.49849310876659,-0.653464070041604,-2.00726564207354,40
"RODWELL_AGING_KIDNEY_NO_BLOOD_UP",0.000259441654963688,0.0136541571578085,0.49849310876659,0.41572671196815,1.63447099673775,203
"WALLACE_PROSTATE_CANCER_RACE_UP",0.000268465488923836,0.0136541571578085,0.49849310876659,0.378566533432902,1.54358113106344,274
"MOREIRA_RESPONSE_TO_TSA_UP",0.000288893340699606,0.0144160951661199,0.49849310876659,-0.71543024512068,-2.05056180401134,28
"CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP",0.000323896480537457,0.0158785910095119,0.49849310876659,0.421237670895984,1.62185217036352,171
"HOEBEKE_LYMPHOID_STEM_CELL_DN",0.000325194662824181,0.0158785910095119,0.49849310876659,-0.530159973934963,-1.83319871209187,84
"KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",0.00033976450039277,0.0164135169817401,0.49849310876659,-0.539813071247354,-1.85809334866798,74
"REACTOME_ECM_PROTEOGLYCANS",0.000355606131664804,0.0169979730935776,0.49849310876659,0.563369175207397,1.89762745402097,66
"ABE_VEGFA_TARGETS_30MIN",0.000366581629555693,0.0173400747897125,0.49849310876659,0.724310293200982,1.92945505085791,23
"KEGG_SPLICEOSOME",0.000372917728340443,0.0174579320040614,0.49849310876659,-0.470266868055971,-1.73220621534493,123
"XIE_ST_HSC_S1PR3_OE_UP",0.000413251566801379,0.0191487282127047,0.49849310876659,0.430768890450086,1.65121521139555,162
"WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY",0.000422495768916561,0.0193793261277788,0.49849310876659,0.417008120331919,1.62405348478729,186
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN",0.000449796508912066,0.0204252594696969,0.49849310876659,0.421493148897363,1.61756639674948,169
"BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE",0.000458879287225052,0.0206313944880095,0.49849310876659,0.553333221584619,1.87588624220758,68
"CROMER_TUMORIGENESIS_UP",0.000487739664413537,0.0216044078930789,0.49849310876659,0.600499062421018,1.87663178641556,46
"KEGG_OTHER_GLYCAN_DEGRADATION",0.000494793750469105,0.0216044078930789,0.477270815362862,0.774709152754731,1.86619371112995,15
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP",0.000492283086705892,0.0216044078930789,0.477270815362862,0.558471986086169,1.84503413606335,62
"WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY",0.000512377240056443,0.0221590956866315,0.477270815362862,0.634065213512202,1.91899067135802,40
"WOOD_EBV_EBNA1_TARGETS_UP",0.000518354054246516,0.0222060920786173,0.477270815362862,-0.482265063921093,-1.7164597030842,99
"MOSERLE_IFNA_RESPONSE",0.000525292427457908,0.0222930178793118,0.477270815362862,0.716712872759418,1.98717471886252,26
"HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP",0.000553048821944786,0.0232536546338081,0.477270815362862,-0.538140880541621,-1.84374218158202,76
"BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN",0.000585840026162918,0.0241845414436892,0.477270815362862,0.41943589365146,1.61196820206322,167
"PHONG_TNF_RESPONSE_NOT_VIA_P38",0.000584693568186082,0.0241845414436892,0.477270815362862,-0.35530901519981,-1.48747478527252,333
"REACTOME_COLLAGEN_DEGRADATION",0.000599485825905186,0.0245249111300491,0.477270815362862,0.582482027745002,1.87552229671642,50
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER",0.000607300283561267,0.0246227731040331,0.477270815362862,0.43635424833425,1.6514074122966,141
"THUM_SYSTOLIC_HEART_FAILURE_DN",0.000637476695166795,0.0256175369270125,0.477270815362862,-0.414519148294403,-1.61684879935643,192
"HUMMERICH_SKIN_CANCER_PROGRESSION_UP",0.000688785221993756,0.0269635663196004,0.477270815362862,0.506098625882917,1.75364646906849,81
"PODAR_RESPONSE_TO_ADAPHOSTIN_UP",0.000684677159039519,0.0269635663196004,0.477270815362862,-0.441281909367106,-1.65023392395138,132
"WP_INTERLEUKIN11_SIGNALING_PATHWAY",0.000686041057762705,0.0269635663196004,0.477270815362862,0.597124540240579,1.85812551120952,43
"HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN",0.000710700684903435,0.0275836906850128,0.477270815362862,-0.650369164055881,-1.93923518044655,35
"GENTILE_UV_LOW_DOSE_UP",0.00072649151502275,0.0278162381776846,0.477270815362862,-0.722032612071413,-2.00621590399995,24
"NABA_ECM_AFFILIATED",0.000728943480102282,0.0278162381776846,0.477270815362862,0.459762040906677,1.68567232385685,112
"SANA_TNF_SIGNALING_UP",0.000739087822767721,0.0279683150265685,0.477270815362862,0.50722327147175,1.74763511420069,79
"RICKMAN_HEAD_AND_NECK_CANCER_F",0.000780500072517151,0.0292913291677718,0.477270815362862,-0.57696215977987,-1.83586134433284,49
"RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN",0.000791089043686464,0.0293380982185129,0.477270815362862,-0.375459844637472,-1.52166351876001,259
"ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP",0.000794667712150865,0.0293380982185129,0.477270815362862,-0.34631138289236,-1.46805613853599,386
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",0.000907823292665268,0.0329794045759439,0.477270815362862,0.497939832882468,1.74174703629209,85
"VERHAAK_AML_WITH_NPM1_MUTATED_UP",0.000907823292665268,0.0329794045759439,0.477270815362862,0.409496461527186,1.57409361142105,165
"PID_INTEGRIN3_PATHWAY",0.000924131495527518,0.0333054057237338,0.477270815362862,0.601718649530505,1.85121478037714,42
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP",0.00106713507089327,0.0381563807631997,0.45505986738723,0.356411487843244,1.45907301626458,287
"PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP",0.00110649175461412,0.0392545238883027,0.45505986738723,0.545322084339722,1.7631364053865,54
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.00112508782061184,0.0396048356077394,0.45505986738723,0.544796251795926,1.76143628260085,54
"LENAOUR_DENDRITIC_CELL_MATURATION_UP",0.00122301068643774,0.0424754939269079,0.45505986738723,0.454708933327509,1.65282581469682,107
"TSAI_RESPONSE_TO_RADIATION_THERAPY",0.00122534457265469,0.0424754939269079,0.45505986738723,0.661654847607788,1.90666394168322,31
"WP_SPINAL_CORD_INJURY",0.00125602258274094,0.0432090799108078,0.45505986738723,0.460023995244218,1.66856044736516,104
"CUI_TCF21_TARGETS_DN",0.00130575164942678,0.044249389851097,0.45505986738723,-0.618551873432407,-1.82435148058579,33
"KEGG_PPAR_SIGNALING_PATHWAY",0.00130074921778631,0.044249389851097,0.45505986738723,-0.539471414708993,-1.76692289854457,56
"SMIRNOV_RESPONSE_TO_IR_6HR_DN",0.00132127597107846,0.0444438087753133,0.45505986738723,0.447320710153402,1.64005740775507,112
"WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING",0.00133626745341391,0.0446175772496512,0.45505986738723,-0.708765197414956,-1.96935150501887,24
"COATES_MACROPHAGE_M1_VS_M2_UP",0.00138061897908796,0.0454303680002784,0.45505986738723,0.483660633147553,1.69216490607492,86
"LINDSTEDT_DENDRITIC_CELL_MATURATION_A",0.00137240477647661,0.0454303680002784,0.45505986738723,0.554830590850221,1.79819072746296,57
"WP_GPCRS_CLASS_A_RHODOPSINLIKE",0.00147085426822785,0.0480514333239042,0.45505986738723,0.433285331471273,1.60454243109236,121
"LAMB_CCND1_TARGETS",0.00150789745625478,0.0485628535379642,0.45505986738723,-0.739600138251545,-1.96196452743381,19
"MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP",0.00150694840410275,0.0485628535379642,0.45505986738723,-0.361496976982751,-1.48846972053637,294
"KANG_CISPLATIN_RESISTANCE_UP",0.00158039086083948,0.0501856985949096,0.45505986738723,-0.723220306554892,-1.93538020132724,20
"LIU_VAV3_PROSTATE_CARCINOGENESIS_UP",0.00157974806883192,0.0501856985949096,0.45505986738723,0.475544460459242,1.67248925953421,89
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR",0.00193300188497954,0.0609566774978616,0.45505986738723,0.479004972058214,1.67551466132354,85
"HELLER_SILENCED_BY_METHYLATION_UP",0.00195830922252739,0.0613288426172197,0.431707695803346,0.368369180202277,1.4630181891627,224
"FARMER_BREAST_CANCER_CLUSTER_4",0.0020583079913373,0.0637772649848313,0.431707695803346,0.746337710794735,1.87419111278895,19
"LINDGREN_BLADDER_CANCER_CLUSTER_2B",0.00207862480021031,0.0637772649848313,0.431707695803346,0.337552002620573,1.41797809391539,370
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",0.0020780631449318,0.0637772649848313,0.431707695803346,0.405892896251494,1.52257438556098,137
"MIKKELSEN_IPS_LCP_WITH_H3K4ME3",0.00212067386208748,0.0642324388262168,0.431707695803346,0.421091143565412,1.60326221821396,142
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1",0.0021217497960653,0.0642324388262168,0.431707695803346,0.336276923617861,1.38907516237183,329
"ABE_VEGFA_TARGETS",0.00222719448043505,0.0665374351029971,0.431707695803346,0.739445833465972,1.78124804544851,15
"REACTOME_TRANSLATION",0.00221769261164501,0.0665374351029971,0.431707695803346,-0.35198092678799,-1.44558931846127,286
"KANG_AR_TARGETS_DN",0.00226526526177526,0.0668141344030245,0.431707695803346,0.738380119391493,1.77868085117104,15
"REACTOME_SELENOAMINO_ACID_METABOLISM",0.00226588343934503,0.0668141344030245,0.431707695803346,-0.45143354251677,-1.63105916295791,112
"KANG_DOXORUBICIN_RESISTANCE_UP",0.00228937560515273,0.0670476381896551,0.431707695803346,0.523146468383364,1.69473302857011,53
"STEGER_ADIPOGENESIS_UP",0.00230333220823303,0.0670476381896551,0.431707695803346,-0.732957146988464,-1.99594997845115,21
"LEE_NEURAL_CREST_STEM_CELL_DN",0.00233603895242388,0.0675665788723366,0.431707695803346,-0.452125444630331,-1.62626801491194,108
"KEGG_STEROID_BIOSYNTHESIS",0.00237947769327474,0.0683873937035481,0.431707695803346,0.737534600426957,1.77664408399378,15
"INGRAM_SHH_TARGETS_UP",0.00242061055012281,0.0691320283528784,0.431707695803346,-0.438214671201181,-1.5853291933011,113
"AFFAR_YY1_TARGETS_DN",0.00253968812868204,0.0716318247971747,0.431707695803346,0.368647108951457,1.47167342657792,237
"KEGG_ENDOCYTOSIS",0.00253319488242808,0.0716318247971747,0.431707695803346,-0.379650497982736,-1.46957879162606,177
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.00255723944773549,0.0716816316800424,0.431707695803346,0.469790111813268,1.64363664509553,86
"FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP",0.002624509892164,0.0731039655395479,0.431707695803346,0.462119315051073,1.62527304029539,89
"RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP",0.00264017845154941,0.0731039655395479,0.431707695803346,0.405473493761302,1.52780319961054,138
"REACTOME_STRIATED_MUSCLE_CONTRACTION",0.00273607400228523,0.0753000729962256,0.431707695803346,-0.598240312893079,-1.76444474174219,33
"NABA_CORE_MATRISOME",0.00280245657588438,0.0766623813921143,0.431707695803346,0.37159372788538,1.46516660442923,207
"CROONQUIST_IL6_DEPRIVATION_DN",0.00283048034978485,0.0769653369363654,0.431707695803346,0.447725542343384,1.5903402543508,96
"BIOCARTA_TID_PATHWAY",0.00304733638247615,0.0799881763747064,0.431707695803346,-0.769370692938584,-1.93634008597626,16
"BORLAK_LIVER_CANCER_EGF_UP",0.00299664863409134,0.0799881763747064,0.431707695803346,0.513112445434012,1.66222781037711,53
"CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP",0.00297605448235919,0.0799881763747064,0.431707695803346,-0.77052381019786,-1.93924223339812,16
"CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN",0.00299664863409134,0.0799881763747064,0.431707695803346,0.453957688235015,1.60669446148566,93
"REACTOME_INTERLEUKIN_10_SIGNALING",0.00303431896229456,0.0799881763747064,0.431707695803346,0.584828289237014,1.78012494317268,41
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN",0.00304648056134183,0.0799881763747064,0.431707695803346,-0.356739256642364,-1.46076804273922,280
"BIOCARTA_P53HYPOXIA_PATHWAY",0.00311212221661462,0.0812192355496954,0.431707695803346,-0.723395204630157,-1.96991140481498,21
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP",0.00313839225047843,0.0814367954824146,0.431707695803346,0.346120504141843,1.41304388822485,277
"LEE_LIVER_CANCER_SURVIVAL_UP",0.0032680401633388,0.0843191498961448,0.431707695803346,-0.416940220974738,-1.56388674166627,134
"LEE_LIVER_CANCER_MYC_E2F1_UP",0.00352652656644842,0.0892873798378141,0.431707695803346,0.507657863658259,1.64143162350505,52
"PID_INTEGRIN_A4B1_PATHWAY",0.00350722515200529,0.0892873798378141,0.431707695803346,0.57248052210573,1.65975387878917,33
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",0.00353924870530864,0.0892873798378141,0.431707695803346,-0.47144734867768,-1.63016140984208,85
"RUIZ_TNC_TARGETS_DN",0.00352111515260729,0.0892873798378141,0.431707695803346,0.397646253329513,1.50126070558474,140
"WELCH_GATA1_TARGETS",0.00362460301110993,0.0909354821737579,0.431707695803346,-0.666805075595463,-1.84091281702626,23
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",0.00365194355726112,0.0911179983160591,0.431707695803346,-0.528609890521438,-1.74252881221295,59
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN",0.00368168337348961,0.0913580557323297,0.431707695803346,0.663622609663008,1.83997542518057,26
"CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP",0.00376085855891868,0.0920073048175705,0.431707695803346,-0.445169712291646,-1.57788249094518,96
"MIKKELSEN_MEF_LCP_WITH_H3K4ME3",0.00376942589535398,0.0920073048175705,0.431707695803346,0.422033582816171,1.5606690249752,123
