"pathway","pval","padj","log2err","ES","NES","size"
"DESCARTES_FETAL_SPLEEN_MYELOID_CELLS",0.000403428024845842,0.00291953412770659,0.49849310876659,-0.544063425783154,-1.75365345307048,104
"DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS",0.000411477964307641,0.00291953412770659,0.49849310876659,-0.502655511567284,-1.72795285334137,157
"FAN_OVARY_CL11_MURAL_GRANULOSA_CELL",0.000398110221477258,0.00291953412770659,0.49849310876659,-0.39813268901894,-1.51209195311361,422
"TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL",0.000399799958642816,0.00291953412770659,0.49849310876659,-0.437530251132795,-1.58995534337045,264
"DESCARTES_FETAL_LUNG_LYMPHOID_CELLS",0.000455505226495427,0.00319389547048558,0.49849310876659,0.556438717485163,1.80030056811666,109
"AIZARANI_LIVER_C9_LSECS_1",0.000484030862519947,0.0033544464425801,0.49849310876659,-0.420927568785379,-1.54379533625222,295
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES",0.000508126553304572,0.00347491688819271,0.477270815362862,-0.686480656966665,-1.87012054446503,37
"FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL",0.000513074976780131,0.00347491688819271,0.477270815362862,-0.407226983246217,-1.53559341939913,376
"AIZARANI_LIVER_C29_MVECS_2",0.000561590892966969,0.00369718862413381,0.477270815362862,-0.419055832111552,-1.54664817385114,305
"DESCARTES_FETAL_ADRENAL_STROMAL_CELLS",0.000555415368814884,0.00369718862413381,0.477270815362862,-0.533404815708982,-1.72750229448777,106
"MANNO_MIDBRAIN_NEUROTYPES_HPROGM",0.000564503632208351,0.00369718862413381,0.477270815362862,-0.430727374802621,-1.57199488761614,274
"DESCARTES_FETAL_EYE_STROMAL_CELLS",0.000623827333421201,0.00399786119052727,0.477270815362862,-0.561983568752256,-1.739251449423,81
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS",0.000617146238702911,0.00399786119052727,0.477270815362862,0.751444656166811,2.01340221929985,31
"TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL",0.000638608253260404,0.00404904807386384,0.477270815362862,-0.476967971964075,-1.65520777280457,173
"DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS",0.000701471431846205,0.00440081024610882,0.477270815362862,-0.613502384603775,-1.80323882599231,57
"AIZARANI_LIVER_C10_MVECS_1",0.000748842602839076,0.00464906449262593,0.477270815362862,-0.438303524908286,-1.58949771066141,259
"AIZARANI_LIVER_C13_LSECS_2",0.00076152181293061,0.00467904124233653,0.477270815362862,-0.433406531406298,-1.57431814165814,268
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA",0.000772125214059034,0.00469578191407331,0.477270815362862,-0.543019976924625,-1.74873083803225,103
"ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR",0.000784381169837749,0.00472213310326564,0.477270815362862,-0.545089849885252,-1.70794432274908,89
"DESCARTES_FETAL_HEART_LYMPHOID_CELLS",0.00102368066349461,0.00610113675442788,0.45505986738723,0.595167733574926,1.85281100746226,83
"AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS",0.00106926069112999,0.00627775515341004,0.45505986738723,0.533710841712079,1.76247010560282,122
"CUI_DEVELOPING_HEART_TRABECULAR_VENTRICULAR_CARDIOMYOCYTE",0.00107438091551648,0.00627775515341004,0.45505986738723,-0.518813439498815,-1.68044516905422,105
"FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL",0.00112686801681758,0.00652051784488618,0.45505986738723,0.497575282555295,1.69247478437403,152
"HAY_BONE_MARROW_CD34_POS_GRAN",0.00114026484496722,0.00653459468846601,0.45505986738723,-0.766957979525311,-1.85440795356288,20
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS",0.00116203295505035,0.00659592039247629,0.45505986738723,-0.559463441472532,-1.72332349499742,79
"HAY_BONE_MARROW_MONOCYTE",0.00118672494310775,0.00667252892539831,0.45505986738723,-0.451229795656917,-1.58909868027523,208
"HU_FETAL_RETINA_RGC",0.00132158393200584,0.00736134601378952,0.45505986738723,-0.388699515374683,-1.46307731376145,372
"DESCARTES_FETAL_INTESTINE_MYELOID_CELLS",0.00135200296996342,0.00746105342683519,0.45505986738723,-0.453750584033651,-1.57550780369409,184
"HAY_BONE_MARROW_NAIVE_T_CELL",0.00137634812794451,0.00752504353144339,0.45505986738723,0.396080813314092,1.50552049738935,351
"RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES",0.001388850316206,0.00752504353144339,0.45505986738723,-0.473463318627617,-1.60281972342031,138
"AIZARANI_LIVER_C31_KUPFFER_CELLS_5",0.00150412654487841,0.00807621099772549,0.45505986738723,-0.510054674379442,-1.65207538637097,105
"DESCARTES_FETAL_LIVER_LYMPHOID_CELLS",0.00165237754323601,0.00871519482981119,0.45505986738723,0.553637925024279,1.72610941161238,86
"FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL",0.00164902656285472,0.00871519482981119,0.45505986738723,-0.400534755857936,-1.50282995343898,356
"CUI_DEVELOPING_HEART_SMOOTH_MUSCLE_CELL",0.00167089993447384,0.00873558211356497,0.45505986738723,-0.626972577139836,-1.76390069908421,46
"CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE",0.00170163627571293,0.0088102452085527,0.45505986738723,-0.577607959852811,-1.7154789431293,60
"CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL",0.00171525665944775,0.0088102452085527,0.45505986738723,-0.481137013046535,-1.61955614408683,134
"FAN_EMBRYONIC_CTX_BRAIN_MYELOID",0.00172952800235011,0.0088102452085527,0.45505986738723,-0.493535562295951,-1.64409456560363,124
"CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL",0.00181738572561241,0.00910220077701678,0.45505986738723,-0.45703216971979,-1.59197718923627,182
"TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL",0.0018058221486924,0.00910220077701678,0.45505986738723,0.510102235640358,1.67809079558396,121
"DESCARTES_MAIN_FETAL_VASCULAR_ENDOTHELIAL_CELLS",0.00183326892607239,0.00910523566615952,0.45505986738723,-0.651998271272522,-1.77618313012662,37
"DESCARTES_FETAL_THYMUS_STROMAL_CELLS",0.00192837590077024,0.00949844658561209,0.45505986738723,-0.48863853686132,-1.63263776250194,129
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS",0.00201168614497295,0.00982758149511377,0.431707695803346,0.733759682419755,1.93612021987548,27
"FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",0.00218210296012664,0.0105734419856543,0.431707695803346,-0.487264321680626,-1.6232034416342,124
"DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS",0.00226029148581432,0.0107770698043627,0.431707695803346,0.545600553005312,1.7650773056278,101
"TRAVAGLINI_LUNG_B_CELL",0.00225502274109214,0.0107770698043627,0.431707695803346,0.487664879782282,1.65918923365725,148
"DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS",0.00285026351377551,0.0134821988429381,0.431707695803346,-0.574168520154236,-1.69185392740344,58
"DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS",0.00313420769325492,0.0147085652376372,0.431707695803346,0.534030748665689,1.69620096408962,91
"TRAVAGLINI_LUNG_VEIN_CELL",0.00318077407097402,0.0148104792679728,0.431707695803346,-0.639739546720808,-1.742787735223,37
"FAN_EMBRYONIC_CTX_BRAIN_B_CELL",0.00335220758608676,0.0154877187698272,0.431707695803346,0.520427784061519,1.64995413163468,94
"DESCARTES_FETAL_PANCREAS_ERYTHROBLASTS",0.00357120765432893,0.0163726135536926,0.431707695803346,0.531279495721159,1.68875809753996,95
"HU_FETAL_RETINA_RPE",0.0036278296971023,0.0165052404539922,0.431707695803346,-0.418175336261288,-1.49400787261828,241
"FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL",0.00454438943501951,0.0205186068429669,0.407017918923954,-0.41323661941614,-1.46959907558824,225
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS",0.0046615531572699,0.0208893660280666,0.407017918923954,-0.489184345355946,-1.58862905534948,107
"ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",0.00491922613734966,0.0218795431183612,0.407017918923954,-0.388693459462574,-1.42742483223097,298
"FAN_EMBRYONIC_CTX_MICROGLIA_3",0.00534814752861479,0.0236110809411438,0.407017918923954,-0.733120082118701,-1.7725921725712,20
"RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS",0.00546268308601238,0.0239394052887013,0.407017918923954,-0.37746295978305,-1.40256723155491,334
"TRAVAGLINI_LUNG_CLASSICAL_MONOCYTE_CELL",0.00568576192550288,0.0247351394715308,0.407017918923954,-0.403429509925351,-1.46170910448336,257
"DESCARTES_MAIN_FETAL_MICROGLIA",0.00634608563289071,0.027407732153644,0.407017918923954,-0.469886892109234,-1.55870124477128,122
"DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS",0.00695951864198394,0.0298408137454851,0.407017918923954,-0.354803453752585,-1.35038490952945,436
"DESCARTES_FETAL_CEREBRUM_ASTROCYTES",0.00753539430426078,0.0318517376265207,0.407017918923954,-0.452347820287781,-1.53608914671938,140
"TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL",0.00753078302429296,0.0318517376265207,0.407017918923954,-0.557593146420227,-1.65709535504365,61
"MANNO_MIDBRAIN_NEUROTYPES_HRGL1",0.00761704337393507,0.031970125710319,0.407017918923954,-0.378398514123522,-1.40159600184762,314
"FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1",0.00814147621666067,0.0339323064694389,0.380730400722792,-0.353730808757281,-1.34182765567715,418
"AIZARANI_LIVER_C32_MVECS_3",0.00842306610597011,0.0345094925274924,0.380730400722792,-0.45950774624654,-1.53073911217706,124
"DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS",0.00834626661382608,0.0345094925274924,0.380730400722792,-0.350871708953906,-1.34286716820407,491
"DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS",0.00845366763257365,0.0345094925274924,0.380730400722792,0.640758639200994,1.74906133537272,39
"AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4",0.00891952152542858,0.0361635022391526,0.380730400722792,-0.42214117394436,-1.46762142220481,181
"DESCARTES_FETAL_STOMACH_MYELOID_CELLS",0.00961467183328847,0.0382451031080959,0.380730400722792,-0.526843757281865,-1.59263195494604,67
"DESCARTES_MAIN_FETAL_THYMOCYTES",0.00962544541311138,0.0382451031080959,0.380730400722792,0.549618828175139,1.62012222593801,64
"MANNO_MIDBRAIN_NEUROTYPES_HSERT",0.00961467183328847,0.0382451031080959,0.380730400722792,-0.365917895703957,-1.36086040141279,339
"TRAVAGLINI_LUNG_MUCOUS_CELL",0.00997262341574406,0.0393621427535328,0.380730400722792,-0.471394599758412,-1.5194235238937,104
"TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL",0.0101741558308027,0.0398934004944633,0.380730400722792,0.453547459175822,1.53856264650939,147
"DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS",0.0102648794359751,0.0399860662996153,0.380730400722792,-0.60851336910969,-1.65538813790944,36
"DESCARTES_FETAL_EYE_MICROGLIA",0.0116183250538507,0.0446743337554517,0.380730400722792,-0.443763515632122,-1.4958951502071,132
"RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS",0.011615420434003,0.0446743337554517,0.380730400722792,-0.350368121726982,-1.33041976443771,431
"DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS",0.0122199054575656,0.0466863054660838,0.380730400722792,-0.519152344472838,-1.56938105816872,67
"DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS",0.0130101112231235,0.0493887024775898,0.380730400722792,-0.412081627806067,-1.43003462175011,173
"BUSSLINGER_DUODENAL_EC_CELLS",0.0138001064484442,0.0517873689226878,0.380730400722792,-0.721911003124044,-1.62138672441224,15
"TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL",0.0138157578166231,0.0517873689226878,0.380730400722792,-0.519828771414877,-1.54387642376368,60
"DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS",0.0144989278097338,0.0540085060912585,0.380730400722792,-0.639634309379495,-1.67355387613605,30
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS",0.0147006520227388,0.0544198050034307,0.380730400722792,-0.451886666915791,-1.47770085933843,112
"AIZARANI_LIVER_C17_HEPATOCYTES_3",0.0149098535732091,0.0548535353681026,0.380730400722792,-0.491467205953241,-1.49953651643881,71
"TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL",0.015055549162544,0.0550497380421855,0.380730400722792,0.531589934668054,1.56373171844837,66
"AIZARANI_LIVER_C3_NK_NKT_CELLS_2",0.0154340167141121,0.0560894753756757,0.380730400722792,0.435277996890342,1.49799168844901,160
"TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL",0.0157947686491419,0.0570526188781125,0.352487857583619,-0.399814432996362,-1.41262299819546,213
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",0.0161065777641402,0.0578284358278769,0.352487857583619,0.608977394730678,1.67847375519476,41
"TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL",0.0163110431875055,0.0582118667051096,0.352487857583619,0.684014119059121,1.78826052476747,26
"HAY_BONE_MARROW_FOLLICULAR_B_CELL",0.0174890030137355,0.062044320215395,0.352487857583619,0.45448864305645,1.49789392689556,120
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES",0.0177303339490101,0.0625282783053846,0.352487857583619,-0.487762156473843,-1.49442658549689,77
"DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS",0.0181910494093128,0.0637756791055907,0.352487857583619,0.451124732686156,1.49974827880932,128
