"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002699","positive regulation of immune effector process","19/425","315/28905",0.0603174603174603,4.10229691876751,6.76293179509779,2.64180959070845e-07,3.95721061608203e-05,3.35092690189862e-05,"14125/14126/16016/69816/20296/11846/83433/14990/67313/16193/16160/18784/237625/19368/19369/19370/56554/68891/379043",19
"GO:0055002","striated muscle cell development","10/425","81/28905",0.123456790123457,8.39651416122004,8.14321543961551,3.14945274583692e-07,4.52891304851349e-05,3.83503888040437e-05,"59011/17996/21957/109272/11459/12335/228003/12372/233199/320502",10
"GO:0051146","striated muscle cell differentiation","20/425","353/28905",0.056657223796034,3.85335777370438,6.58914040690822,3.48200748803562e-07,4.81454496903387e-05,4.07690917222632e-05,"20307/23886/17329/59011/15945/17996/20190/21957/109272/11474/11459/16000/66211/12335/228003/12372/233199/12292/320502/237611",20
"GO:0006956","complement activation","9/425","67/28905",0.134328358208955,9.13590869183494,8.14449845668896,5.9397076725315e-07,7.90861077138916e-05,6.6969335629478e-05,"404711/12262/238447/625018/12260/16016/83433/17174/380795",9
"GO:0010927","cellular component assembly involved in morphogenesis","12/425","142/28905",0.0845070422535211,5.74747307373654,6.92776326527984,1.36219367078491e-06,0.000172195151222304,0.000145813154918352,"59011/17996/21957/109272/11459/12335/228003/12372/237625/233199/320502/269116",12
"GO:0002705","positive regulation of leukocyte mediated immunity","14/425","196/28905",0.0714285714285714,4.85798319327731,6.62037791483301,1.3890568526973e-06,0.000172195151222304,0.000145813154918352,"14125/16016/20296/11846/83433/14990/16193/16160/19368/19369/19370/56554/68891/379043",14
"GO:0014902","myotube differentiation","12/425","148/28905",0.0810810810810811,5.51446740858506,6.72618855742074,2.10969160972719e-06,0.000252811377898975,0.000214078180187054,"20307/23886/17329/15945/20190/11474/11459/16000/66211/12292/320502/237611",12
"GO:0006958","complement activation, classical pathway","7/425","42/28905",0.166666666666667,11.3352941176471,8.18804455985411,2.44709600743588e-06,0.000278501821221154,0.000235832594091671,"404711/12262/238447/12260/16016/83433/380795",7
"GO:0002697","regulation of immune effector process","22/425","473/28905",0.0465116279069767,3.16333789329685,5.79501640136295,2.47901482032738e-06,0.000278501821221154,0.000235832594091671,"14125/14126/19074/16016/69816/20296/11846/16447/83433/14990/17174/67313/16193/16160/18784/237625/19368/19369/19370/56554/68891/379043",22
"GO:0006941","striated muscle contraction","13/425","178/28905",0.0730337078651685,4.96715135492399,6.48555401623447,2.5796575856641e-06,0.000281026333953408,0.000237970326562698,"17885/17897/21925/21953/11937/20190/21957/11474/12372/17901/12292/320502/237611",13
"GO:1903037","regulation of leukocyte cell-cell adhesion","20/425","405/28905",0.0493827160493827,3.35860566448802,5.83934137858218,2.90811499101447e-06,0.000307490393902853,0.000260379831393617,"18782/100039795/20296/15505/11846/17242/20339/14990/11486/13035/12578/16000/16193/15117/93695/100043314/547431/16160/18784/76747",20
"GO:0050881","musculoskeletal movement","8/425","61/28905",0.131147540983607,8.91957569913211,7.56384351330883,3.04744494092383e-06,0.000313016130360604,0.000265058970500803,"17885/21925/21953/11937/21957/11474/12372/237611",8
"GO:0007159","leukocyte cell-cell adhesion","21/425","445/28905",0.0471910112359551,3.20954395241243,5.73810709317113,3.35004279483987e-06,0.000334538995762482,0.000283284320546109,"18782/100039795/20296/15505/11846/17242/20339/14990/11486/13035/12578/16000/16193/15117/93695/100043314/547431/16160/18784/68891/76747",21
"GO:0050727","regulation of inflammatory response","20/425","411/28905",0.048661800486618,3.30957492486046,5.76075895392143,3.62649018989386e-06,0.000352357627909957,0.00029837296242313,"17228/14125/18782/21923/16016/17082/19695/17242/83433/14990/11486/109648/16000/53416/74603/16193/20302/16160/18784/237625",20
"GO:0007519","skeletal muscle tissue development","14/425","218/28905",0.0642201834862385,4.36772800863465,6.09713955851919,4.83111121319939e-06,0.000457048547669785,0.000387024200237469,"17907/270190/59011/20190/13653/11474/17263/11459/228003/17681/12292/320502/18740/237611",14
"GO:0050879","multicellular organismal movement","8/425","65/28905",0.123076923076923,8.37067873303167,7.2672479667833,4.96236656055822e-06,0.000457428404748892,0.000387345859463815,"17885/21925/21953/11937/21957/11474/12372/237611",8
"GO:0007517","muscle organ development","19/425","385/28905",0.0493506493506494,3.35642475171887,5.68607556410879,5.18676381955652e-06,0.000466160398282642,0.000394740025425196,"16948/17907/17897/270190/59011/20190/13653/11474/17263/11459/66211/16193/228003/17681/12292/320502/18740/237611/241431",19
"GO:0019731","antibacterial humoral response","11/425","138/28905",0.0797101449275362,5.42122762148338,6.35972853155999,6.60025600497603e-06,0.000578729764338752,0.000490062653822611,"404711/16069/238447/16016/16447/14990/109648/13035/209232/380795/100034251",11
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","12/425","167/28905",0.0718562874251497,4.88707291299753,6.15398026654579,7.3822950181416e-06,0.00063188929976712,0.000535077623871316,"14125/16016/83433/14990/11486/16193/16160/19368/19369/19370/56554/379043",12
"GO:1990266","neutrophil migration","11/425","140/28905",0.0785714285714286,5.34378151260504,6.2936595738704,7.57754052454276e-06,0.000633517632226308,0.000536456479730176,"67133/20307/17329/20296/55985/15945/17242/20306/20302/330122/68891",11
"GO:0097530","granulocyte migration","12/425","169/28905",0.0710059171597633,4.8292377305952,6.09882218099753,8.3355493445209e-06,0.000681052270308014,0.000576708342209436,"67133/20307/17329/20296/55985/15945/17242/66166/20306/20302/330122/68891",12
"GO:0060538","skeletal muscle organ development","14/425","230/28905",0.0608695652173913,4.13984654731458,5.8401509845209,8.92528497956084e-06,0.000713031100033805,0.00060378769966994,"17907/270190/59011/20190/13653/11474/17263/11459/228003/17681/12292/320502/18740/237611",14
"GO:0070371","ERK1 and ERK2 cascade","18/425","371/28905",0.0485175202156334,3.29976216901855,5.4461800975234,1.1530622416503e-05,0.000901143208420177,0.000763079176854155,"20307/270190/20296/56089/83433/19886/16323/109648/20682/16000/20306/16193/20302/93695/20608/18784/13489/66959",18
"GO:0002821","positive regulation of adaptive immune response","12/425","175/28905",0.0685714285714286,4.66366386554622,5.93841137274611,1.18730429630879e-05,0.000908161477708535,0.000769022178034722,"14125/16016/83433/14990/11486/16193/16160/19368/19369/19370/56554/379043",12
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14/425","237/28905",0.0590717299578059,4.01757259865972,5.6981863672826,1.2528894825248e-05,0.000938362018682636,0.00079459569812757,"14125/16016/17082/11846/83433/14990/11486/16193/16160/19368/19369/19370/56554/379043",14
"GO:0014904","myotube cell development","7/425","54/28905",0.12962962962963,8.81633986928104,7.02301064062752,1.3802848780839e-05,0.000992424827342324,0.000840375551035503,"20190/11474/11459/16000/12292/320502/237611",7
"GO:0048247","lymphocyte chemotaxis","7/425","54/28905",0.12962962962963,8.81633986928104,7.02301064062752,1.3802848780839e-05,0.000992424827342324,0.000840375551035503,"20307/20296/55985/15945/53416/20306/20302",7
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","14/425","240/28905",0.0583333333333333,3.96735294117647,5.63900266212644,1.44312345841087e-05,0.00101726055548766,0.000861406200562278,"20307/20296/56089/83433/16323/109648/16000/20306/16193/20302/93695/20608/18784/13489",14
"GO:0007162","negative regulation of cell adhesion","17/425","342/28905",0.0497076023391813,3.38070175438596,5.41027800710846,1.47519592965598e-05,0.00101987103213716,0.00086361672643018,"18782/21923/100039795/17381/11846/17242/386463/14990/13035/12578/13131/93695/100043314/30060/18784/76747/74591",17
"GO:0070372","regulation of ERK1 and ERK2 cascade","17/425","343/28905",0.0495626822157434,3.37084548104956,5.39584479671856,1.53156057497424e-05,0.00103886042774196,0.000879696759250348,"20307/270190/20296/56089/83433/19886/16323/109648/16000/20306/16193/20302/93695/20608/18784/13489/66959",17
"GO:0045214","sarcomere organization","7/425","55/28905",0.127272727272727,8.65604278074866,6.94250553018532,1.5617323472749e-05,0.00103970884971357,0.000880415194604097,"59011/17996/21957/109272/12335/12372/233199",7
"GO:0002703","regulation of leukocyte mediated immunity","16/425","311/28905",0.0514469453376206,3.49899754113864,5.41267578187629,1.72357608252877e-05,0.00110708126841902,0.000937465493966121,"14125/14126/16016/20296/11846/83433/14990/16193/16160/237625/19368/19369/19370/56554/68891/379043",16
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","9/425","100/28905",0.09,6.12105882352941,6.26656099900873,1.72452158641071e-05,0.00110708126841902,0.000937465493966121,"20296/11846/14990/16160/19368/19369/19370/56554/379043",9
"GO:0002274","myeloid leukocyte activation","15/425","281/28905",0.0533807829181495,3.63052124764497,5.41294057459182,2.05025971873271e-05,0.00129310240155159,0.00109498635393813,"14125/243979/233231/14126/243978/17082/83433/109648/13035/17474/53416/18784/237625/19369/68891",15
"GO:0006935","chemotaxis","20/425","465/28905",0.043010752688172,2.92523719165085,5.11268893168699,2.19549966712528e-05,0.00136083125919231,0.00115233848227338,"20307/20210/16948/17329/270190/20296/73710/55985/15945/17242/83433/13035/93726/53416/66166/20306/20302/12777/330122/319476",20
"GO:0002444","myeloid leukocyte mediated immunity","11/425","157/28905",0.0700636942675159,4.76515548894717,5.77872956693621,2.23770358470665e-05,0.00136348209949499,0.0011545831876845,"14125/243979/233231/14126/243978/16016/11846/14990/13035/237625/68891",11
"GO:0042330","taxis","20/425","467/28905",0.0428265524625268,2.9127094092455,5.09051072141318,2.33326269008525e-05,0.00139801322847608,0.00118382380696957,"20307/20210/16948/17329/270190/20296/73710/55985/15945/17242/83433/13035/93726/53416/66166/20306/20302/12777/330122/319476",20
"GO:0001906","cell killing","15/425","285/28905",0.0526315789473684,3.57956656346749,5.34610889987506,2.41650141140732e-05,0.00142415124164087,0.00120595721860051,"17110/20307/17329/20296/55985/11846/15945/14990/13035/16160/19368/19369/19370/56554/379043",15
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","7/425","59/28905",0.11864406779661,8.0691924227318,6.6398222958457,2.49624124319904e-05,0.00144741730150009,0.00122565868851131,"404711/12262/238447/12260/16016/83433/380795",7
"GO:0002819","regulation of adaptive immune response","14/425","253/28905",0.0553359683794466,3.76349686119507,5.39318368189768,2.59461797994973e-05,0.00147859068657863,0.00125205600339225,"14125/16016/17082/11846/83433/14990/11486/16193/16160/19368/19369/19370/56554/379043",14
"GO:0019221","cytokine-mediated signaling pathway","20/425","471/28905",0.0424628450106157,2.88797302360435,5.0465049713231,2.63226158389519e-05,0.00147859068657863,0.00125205600339225,"245527/20307/17329/17082/17381/20296/55985/11846/15945/83433/13653/53416/20306/16193/20302/16160/12777/330122/13874/21935",20
"GO:0097529","myeloid leukocyte migration","14/425","255/28905",0.0549019607843137,3.73397923875433,5.35681238651706,2.82959967535503e-05,0.00156498628198482,0.00132521494107316,"67133/20307/17329/20296/55985/15945/17242/83433/13035/66166/20306/20302/330122/68891",14
"GO:0050868","negative regulation of T cell activation","11/425","162/28905",0.0679012345679012,4.61808278867102,5.6412248037673,2.99293909866178e-05,0.00163024485752865,0.00138047525890428,"18782/100039795/11846/17242/14990/13035/12578/93695/100043314/18784/76747",11
"GO:0001916","positive regulation of T cell mediated cytotoxicity","7/425","61/28905",0.114754098360656,7.8046287367406,6.49897783495025,3.11274086402025e-05,0.00167019453823176,0.00141430425431996,"14990/16160/19368/19369/19370/56554/379043",7
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","6/425","42/28905",0.142857142857143,9.71596638655462,6.90514661149742,3.2692251464587e-05,0.00171336904282457,0.00145086399878447,"17329/15945/12335/12372/80982/14065",6
"GO:0006874","intracellular calcium ion homeostasis","16/425","328/28905",0.0487804878048781,3.31764705882353,5.15678888061703,3.28852472753533e-05,0.00171336904282457,0.00145086399878447,"20307/14126/17329/20296/15945/11937/20190/109648/12335/17306/12372/12292/80982/14065/13489/214111",16
"GO:0051209","release of sequestered calcium ion into cytosol","10/425","136/28905",0.0735294117647059,5.00086505190311,5.71300258911277,3.48158750667486e-05,0.00178804386949945,0.00151409790515845,"14126/17329/15945/20190/12335/12372/12292/80982/14065/13489",10
"GO:0031343","positive regulation of cell killing","9/425","110/28905",0.0818181818181818,5.56459893048128,5.85927487063174,3.70019429697762e-05,0.0018230376951815,0.00154373033144423,"20296/11846/14990/16160/19368/19369/19370/56554/379043",9
"GO:0051283","negative regulation of sequestering of calcium ion","10/425","137/28905",0.072992700729927,4.96436238729068,5.68175159320657,3.70726972012918e-05,0.0018230376951815,0.00154373033144423,"14126/17329/15945/20190/12335/12372/12292/80982/14065/13489",10
"GO:0071621","granulocyte chemotaxis","10/425","137/28905",0.072992700729927,4.96436238729068,5.68175159320657,3.70726972012918e-05,0.0018230376951815,0.00154373033144423,"20307/17329/20296/55985/15945/17242/66166/20306/20302/330122",10
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","6/425","43/28905",0.13953488372093,9.49001367989056,6.80585752808705,3.75256716115246e-05,0.0018230376951815,0.00154373033144423,"14990/19368/19369/19370/56554/379043",6
"GO:0050863","regulation of T cell activation","18/425","408/28905",0.0441176470588235,3.00051903114187,4.97137637803291,4.04730573128586e-05,0.00190471385828217,0.00161289290041784,"18782/100039795/20296/15505/11846/17242/14990/11486/13035/12578/16000/16193/93695/100043314/547431/16160/18784/76747",18
"GO:0060326","cell chemotaxis","16/425","334/28905",0.0479041916167665,3.25804860866502,5.07045866117091,4.08564683266639e-05,0.00190471385828217,0.00161289290041784,"20307/20210/16948/17329/270190/20296/55985/15945/17242/13035/53416/66166/20306/20302/12777/330122",16
"GO:0051282","regulation of sequestering of calcium ion","10/425","139/28905",0.0719424460431655,4.89293271265341,5.62015128389976,4.19633685725175e-05,0.00190471385828217,0.00161289290041784,"14126/17329/15945/20190/12335/12372/12292/80982/14065/13489",10
"GO:0030593","neutrophil chemotaxis","9/425","112/28905",0.0803571428571429,5.46523109243698,5.78379564219566,4.26712229212677e-05,0.00190471385828217,0.00161289290041784,"20307/17329/20296/55985/15945/17242/20306/20302/330122",9
"GO:0043616","keratinocyte proliferation","7/425","64/28905",0.109375,7.43878676470588,6.29930039713232,4.26781309022964e-05,0.00190471385828217,0.00161289290041784,"12575/19695/17242/12578/235505/15117/13874",7
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","6/425","44/28905",0.136363636363636,9.27433155080214,6.70976046967861,4.29156669042715e-05,0.00190471385828217,0.00161289290041784,"14990/19368/19369/19370/56554/379043",6
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","6/425","44/28905",0.136363636363636,9.27433155080214,6.70976046967861,4.29156669042715e-05,0.00190471385828217,0.00161289290041784,"14990/19368/19369/19370/56554/379043",6
"GO:0002708","positive regulation of lymphocyte mediated immunity","11/425","169/28905",0.0650887573964497,4.4268012530456,5.45786210267392,4.4141469713392e-05,0.00193522662950786,0.0016387308140068,"14125/16016/83433/14990/16193/16160/19368/19369/19370/56554/379043",11
"GO:0045055","regulated exocytosis","14/425","266/28905",0.0526315789473684,3.57956656346749,5.16311834061304,4.48695935618763e-05,0.00194344805849332,0.00164569263894669,"14125/243979/233231/14126/243978/21990/109648/19894/116837/237625/57394/68891/74591/27062",14
"GO:0002548","monocyte chemotaxis","7/425","65/28905",0.107692307692308,7.32434389140272,6.23559606255291,4.72300334952647e-05,0.00198119760845803,0.00167765858536289,"20307/20296/15945/13035/66166/20306/20302",7
"GO:0002861","regulation of inflammatory response to antigenic stimulus","7/425","65/28905",0.107692307692308,7.32434389140272,6.23559606255291,4.72300334952647e-05,0.00198119760845803,0.00167765858536289,"14125/18782/16016/83433/14990/109648/16160",7
"GO:0051208","sequestering of calcium ion","10/425","141/28905",0.0709219858156028,4.82352941176471,5.55971844187832,4.73944351397469e-05,0.00198119760845803,0.00167765858536289,"14126/17329/15945/20190/12335/12372/12292/80982/14065/13489",10
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","6/425","45/28905",0.133333333333333,9.06823529411765,6.61667944946785,4.89084038237747e-05,0.00202098519248816,0.00171135031891538,"14990/19368/19369/19370/56554/379043",6
"GO:0022408","negative regulation of cell-cell adhesion","13/425","236/28905",0.0550847457627119,3.74641076769691,5.1750990814193,5.25075604343104e-05,0.0021450531791062,0.00181640986574193,"18782/100039795/11846/17242/386463/14990/13035/12578/93695/100043314/18784/76747/74591",13
"GO:0000768","syncytium formation by plasma membrane fusion","7/425","68/28905",0.102941176470588,7.00121107266436,6.05231838703163,6.33289172539773e-05,0.00250184019261592,0.00211853358818395,"20307/23886/17329/15945/83433/235505/12292",7
"GO:0001914","regulation of T cell mediated cytotoxicity","7/425","68/28905",0.102941176470588,7.00121107266436,6.05231838703163,6.33289172539773e-05,0.00250184019261592,0.00211853358818395,"14990/16160/19368/19369/19370/56554/379043",7
"GO:0140253","cell-cell fusion","7/425","68/28905",0.102941176470588,7.00121107266436,6.05231838703163,6.33289172539773e-05,0.00250184019261592,0.00211853358818395,"20307/23886/17329/15945/83433/235505/12292",7
"GO:0002711","positive regulation of T cell mediated immunity","8/425","92/28905",0.0869565217391304,5.91406649616368,5.76692296153009,6.48100648482222e-05,0.00253252372966694,0.00214451610458877,"14990/16193/16160/19368/19369/19370/56554/379043",8
"GO:0050678","regulation of epithelial cell proliferation","18/425","426/28905",0.0422535211267606,2.87373653686827,4.75942408441653,7.03783038397572e-05,0.00268676810811798,0.00227512872225377,"16682/19695/17381/20296/11846/17242/12578/20682/235505/16000/20724/333424/16193/15117/16160/13386/13489/18612",18
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","6/425","48/28905",0.125,8.50147058823529,6.35396600023106,7.09994354022831e-05,0.00268676810811798,0.00227512872225377,"14990/19368/19369/19370/56554/379043",6
"GO:0048741","skeletal muscle fiber development","6/425","48/28905",0.125,8.50147058823529,6.35396600023106,7.09994354022831e-05,0.00268676810811798,0.00227512872225377,"20190/11474/11459/12292/320502/237611",6
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","11/425","179/28905",0.0614525139664804,4.17949392047322,5.21255179183735,7.43038661877605e-05,0.00278252498901041,0.00235621470411188,"18782/100039795/11846/17242/14990/13035/12578/93695/100043314/18784/76747",11
"GO:0006949","syncytium formation","7/425","70/28905",0.1,6.80117647058823,5.93620056294657,7.63628484689025e-05,0.00283014886851242,0.00239654213534526,"20307/23886/17329/15945/83433/235505/12292",7
"GO:0002709","regulation of T cell mediated immunity","9/425","121/28905",0.0743801652892562,5.05872630043753,5.46525367193488,7.81319349374682e-05,0.00286616638877753,0.00242704141610267,"11846/14990/16193/16160/19368/19369/19370/56554/379043",9
"GO:0002475","antigen processing and presentation via MHC class Ib","6/425","49/28905",0.122448979591837,8.32797118847539,6.27143860892839,7.99112444310315e-05,0.00287280923729558,0.0024326665146794,"14990/19368/19369/19370/56554/379043",6
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","6/425","49/28905",0.122448979591837,8.32797118847539,6.27143860892839,7.99112444310315e-05,0.00287280923729558,0.0024326665146794,"14990/19368/19369/19370/56554/379043",6
"GO:0055074","calcium ion homeostasis","16/425","354/28905",0.0451977401129944,3.07397806580259,4.796214247388,8.11020620411033e-05,0.00288675161423531,0.00244447278189548,"20307/14126/17329/20296/15945/11937/20190/109648/12335/17306/12372/12292/80982/14065/13489/214111",16
"GO:0070555","response to interleukin-1","8/425","96/28905",0.0833333333333333,5.66764705882353,5.59593912316418,8.77377580732877e-05,0.00309232588503401,0.00261855104590246,"20307/20210/20296/20339/13653/20306/16193/20302",8
"GO:0050900","leukocyte migration","17/425","402/28905",0.0422885572139304,2.87611940298507,4.62734267334219,0.000110075068231457,0.00384194048827271,0.00325331729509836,"67133/20307/17329/20296/55985/15945/17242/20339/83433/11486/13035/53416/66166/20306/20302/330122/68891",17
"GO:0019883","antigen processing and presentation of endogenous antigen","6/425","52/28905",0.115384615384615,7.8475113122172,6.03729488707499,0.000112101927188251,0.00387506181001695,0.00328136410352654,"14990/19368/19369/19370/56554/379043",6
