"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002695","negative regulation of leukocyte activation","16/573","221/28905",0.0723981900452489,3.65212859207316,5.62844629109829,9.76248632921721e-06,0.000613663789100638,0.000504983873443883,"18782/14990/14130/12578/100039795/12523/14728/217303/15930/217166/93695/234199/57765/13035/18784/240873",16
"GO:0002532","production of molecular mediator involved in inflammatory response","11/573","109/28905",0.100917431192661,5.09078245833133,6.08514904828736,1.12245549727654e-05,0.000694713610083621,0.00057167976339024,"18126/18787/83433/16889/14728/217303/15930/16193/214084/11542/20202",11
"GO:0002703","regulation of leukocyte mediated immunity","19/573","311/28905",0.0610932475884244,3.08185047389775,5.24940330655645,1.68922418746529e-05,0.00102965892517771,0.000847306231192719,"83433/14125/14990/16197/14130/14126/12523/20296/14728/217303/77777/16193/16016/11542/57765/243655/20311/68891/12269",19
"GO:0022612","gland morphogenesis","13/573","158/28905",0.0822784810126582,4.15054012857048,5.64722333313286,1.71914848541609e-05,0.0010322588592282,0.000849445716674563,"13123/12578/21923/16000/16889/238057/16193/234199/19242/13983/214593/20682/18121",13
"GO:0030282","bone mineralization","12/573","138/28905",0.0869565217391304,4.38652401547917,5.67105794743396,2.07562826895087e-05,0.00122797831264549,0.00101050323619977,"17313/16000/18675/20750/64654/13386/19242/15891/14119/214593/20682/16591",12
"GO:0050868","negative regulation of T cell activation","13/573","162/28905",0.0802469135802469,4.0480576562601,5.53263864944767,2.24323112581536e-05,0.00130790127813843,0.00107627183687099,"18782/14990/12578/100039795/14728/217303/15930/93695/234199/57765/13035/18784/240873",13
"GO:0071219","cellular response to molecule of bacterial origin","19/573","322/28905",0.0590062111801242,2.97656986764658,5.07228760087688,2.72841111248614e-05,0.00156805684364739,0.00129035382688254,"18126/18787/83433/14130/12523/20296/14728/217304/12514/217166/16193/207728/13035/100503545/330122/20311/20186/13983/387217",19
"GO:0010496","intercellular transport","4/573","10/28905",0.4,20.1780104712042,8.62600828063591,2.9186210031374e-05,0.00163077948550302,0.00134196828287531,"170676/11838/14621/14611",4
"GO:0099538","synaptic signaling via neuropeptide","4/573","10/28905",0.4,20.1780104712042,8.62600828063591,2.9186210031374e-05,0.00163077948550302,0.00134196828287531,"18166/18212/109648/18619",4
"GO:0002698","negative regulation of immune effector process","13/573","167/28905",0.0778443113772455,3.92685832523435,5.39447686549768,3.09125012689305e-05,0.00170357524116311,0.00140187190325575,"14990/16197/14130/12523/11433/14728/217303/232345/57765/243655/19074/240873/12269",13
"GO:0032418","lysosome localization","10/573","101/28905",0.099009900990099,4.99455704732777,5.7190063963869,3.30889932680216e-05,0.00177489359889668,0.00146055977302355,"233231/243978/14125/243979/14126/12523/217303/225642/214084/11542",10
"GO:1990849","vacuolar localization","10/573","101/28905",0.099009900990099,4.99455704732777,5.7190063963869,3.30889932680216e-05,0.00177489359889668,0.00146055977302355,"233231/243978/14125/243979/14126/12523/217303/225642/214084/11542",10
"GO:0042886","amide transport","21/573","386/28905",0.0544041450777202,2.74441852263788,4.90676053851338,3.48132204900276e-05,0.00184281034251817,0.00151644845486339,"18126/22270/108052/17918/13924/245049/100039795/26570/217166/11865/276952/16193/14652/214084/78896/20202/20186/15378/57394/14161/12557",21
"GO:0070661","leukocyte proliferation","22/573","420/28905",0.0523809523809524,2.64235851408626,4.82172201169142,4.0337973747799e-05,0.00210752816087527,0.00173428472230797,"18782/83433/14990/16197/14130/12578/16000/16889/14728/217303/12984/15930/93695/69816/16193/18173/16019/16199/22163/18784/20533/240873",22
"GO:0060740","prostate gland epithelium morphogenesis","6/573","33/28905",0.181818181818182,9.17182294145645,6.67967223106239,4.15223724629743e-05,0.00211397633147199,0.00173959092127619,"13123/21923/16000/13983/20682/18121",6
"GO:0050728","negative regulation of inflammatory response","13/573","172/28905",0.0755813953488372,3.81270546694265,5.26157376055578,4.20685927568233e-05,0.00211397633147199,0.00173959092127619,"353187/83433/14130/16000/11433/109648/217166/19695/57781/27052/18784/16678/20186",13
"GO:0002548","monocyte chemotaxis","8/573","65/28905",0.123076923076923,6.20861860652437,5.97859696077069,4.24711616668952e-05,0.00211397633147199,0.00173959092127619,"18787/20296/20307/20305/13035/20302/240873/20306",8
"GO:0051250","negative regulation of lymphocyte activation","14/573","197/28905",0.0710659898477157,3.58492571823425,5.17722906331361,4.25632818417179e-05,0.00211397633147199,0.00173959092127619,"18782/14990/14130/12578/100039795/14728/217303/15930/93695/234199/57765/13035/18784/240873",14
"GO:0060512","prostate gland morphogenesis","6/573","34/28905",0.176470588235294,8.90206344317832,6.55641939039137,4.95799284404134e-05,0.00243243965994858,0.00200165436386522,"13123/21923/16000/13983/20682/18121",6
"GO:0009308","amine metabolic process","11/573","129/28905",0.0852713178294574,4.30151386014043,5.34454128574632,5.45466284604392e-05,0.00264386850959454,0.00217563914404669,"76507/67847/17918/26570/109648/15930/14811/13076/56720/20186/16591",11
"GO:0001818","negative regulation of cytokine production","18/573","312/28905",0.0576923076923077,2.9102899718083,4.82463429276247,5.89670342707452e-05,0.00272541067995651,0.00224274018824999,"17082/83433/14130/12523/16000/11433/14728/15930/93695/57781/16193/18173/66889/57765/260315/22163/19074/20186",18
"GO:0031348","negative regulation of defense response","18/573","312/28905",0.0576923076923077,2.9102899718083,4.82463429276247,5.89670342707452e-05,0.00272541067995651,0.00224274018824999,"353187/83433/14990/14130/17381/16000/11433/109648/15951/217166/19695/57781/27052/232345/243655/18784/16678/20186",18
"GO:0071222","cellular response to lipopolysaccharide","18/573","312/28905",0.0576923076923077,2.9102899718083,4.82463429276247,5.89670342707452e-05,0.00272541067995651,0.00224274018824999,"18126/18787/83433/12523/20296/14728/217304/12514/217166/16193/207728/13035/100503545/330122/20311/20186/13983/387217",18
"GO:0032693","negative regulation of interleukin-10 production","5/573","22/28905",0.227272727272727,11.4647786768206,6.98293350864797,5.99101889623842e-05,0.00272541067995651,0.00224274018824999,"14130/12523/14728/15930/19074",5
"GO:0048245","eosinophil chemotaxis","5/573","22/28905",0.227272727272727,11.4647786768206,6.98293350864797,5.99101889623842e-05,0.00272541067995651,0.00224274018824999,"20296/20307/20305/20302/20306",5
"GO:0070371","ERK1 and ERK2 cascade","20/573","371/28905",0.0539083557951483,2.71940841929976,4.74026197514082,6.0293698860584e-05,0.00272541067995651,0.00224274018824999,"83433/270190/20296/16000/20307/19886/16323/109648/54635/93695/16193/20608/20305/64654/18784/20302/13983/20306/14161/20682",20
"GO:0015698","inorganic anion transport","12/573","154/28905",0.0779220779220779,3.93078126062419,5.18602920062099,6.13190626432428e-05,0.00274096210015295,0.00225553745044443,"21819/114479/19886/228432/18173/12354/14404/64654/23844/229933/20533/171286",12
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","13/573","179/28905",0.0726256983240224,3.6636052531516,5.08365967258917,6.35025655127027e-05,0.00279611354581136,0.00230092156980958,"18782/14990/12578/100039795/14728/217303/15930/93695/234199/57765/13035/18784/240873",13
"GO:0070372","regulation of ERK1 and ERK2 cascade","19/573","343/28905",0.0553935860058309,2.79433089615801,4.75415083550005,6.394293965067e-05,0.00279611354581136,0.00230092156980958,"83433/270190/20296/16000/20307/19886/16323/109648/54635/93695/16193/20608/20305/64654/18784/20302/13983/20306/14161",19
"GO:0018958","phenol-containing compound metabolic process","11/573","132/28905",0.0833333333333333,4.20375218150087,5.24651569456442,6.7286960691498e-05,0.00291070368668706,0.00239521778579243,"67847/21990/17918/21819/26570/114479/13038/109648/14811/214593/16591",11
"GO:0046879","hormone secretion","21/573","405/28905",0.0518518518518519,2.61566802404499,4.65666375852519,6.93003381156223e-05,0.00296590702382073,0.00244064460664762,"18126/18166/17918/13924/245049/100039795/16323/217166/11865/276952/16193/14652/214084/20750/11542/64654/78896/20186/15378/57394/14161",21
"GO:0030850","prostate gland development","7/573","52/28905",0.134615384615385,6.79067660088602,5.94364912674644,7.16349005598485e-05,0.00303354952581337,0.00249630761507727,"13123/21923/16000/106389/13983/20682/18121",7
"GO:0048872","homeostasis of number of cells","21/573","408/28905",0.0514705882352941,2.59643517092701,4.61848424196603,7.69079584763197e-05,0.00319739849862211,0.00263113891915343,"59308/53945/16197/14130/100039795/20296/26570/16889/14728/16323/16193/21935/83691/110257/22163/20311/20533/19824/20682/15377/13828",21
"GO:0050829","defense response to Gram-negative bacterium","11/573","134/28905",0.082089552238806,4.14100961162773,5.18276902745838,7.71294023378235e-05,0.00319739849862211,0.00263113891915343,"17110/18787/83433/109648/19695/18173/16019/13035/20311/58218/12945",11
