"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050727","regulation of inflammatory response","36/711","411/28905",0.0875912408759124,3.56093504573593,8.30382506255113,5.95653802253597e-11,2.35770605001106e-08,1.89412209080259e-08,"18782/17228/14125/12774/21923/14990/17082/16193/83433/14130/17242/16000/11433/109648/22402/57781/18784/81799/18413/19695/74603/239849/19218/53416/16016/11486/20302/16160/207728/27052/240873/329731/20617/237625/50905/16678",36
"GO:0006959","humoral immune response","32/711","339/28905",0.0943952802359882,3.83754651929851,8.34552284443626,1.04477069489178e-10,3.79077633796566e-08,3.04541492905734e-08,"12268/12259/12262/20307/12260/14990/625018/404711/16069/83433/15945/14130/238447/17174/13035/109648/17329/18778/55985/100034251/16447/19695/16854/66107/16016/12269/330122/12945/13137/209232/192200/16678",32
"GO:1990266","neutrophil migration","19/711","140/28905",0.135714285714286,5.51732971669681,8.50842247604567,1.78885505143374e-09,5.99128837995576e-07,4.81325128414114e-07,"12267/20307/67133/15945/20296/17242/17329/16414/55985/20306/20308/19218/16854/20750/20302/20293/20305/68891/330122",19
"GO:0006936","muscle contraction","29/711","324/28905",0.0895061728395062,3.63878470594364,7.58530730924087,2.68453853627273e-09,8.3489148478082e-07,6.70730944062729e-07,"19204/217154/17897/17885/17907/17879/109272/21953/17884/21957/21925/19218/17882/11474/11486/11937/21336/320502/20190/12372/17901/544791/12292/12845/11553/17930/72821/237611/12723",29
"GO:0030198","extracellular matrix organization","29/711","327/28905",0.0886850152905199,3.60540136001755,7.52433326359384,3.31254565483461e-09,9.61521585409992e-07,7.72462400773011e-07,"17228/17392/58223/16193/17381/14086/12832/15118/17390/12842/13035/12825/77794/71355/213945/16948/12819/12821/20682/382864/16854/108153/15891/30060/12845/15117/20724/240913/545893",29
"GO:0045229","external encapsulating structure organization","29/711","328/28905",0.0884146341463415,3.59440928270042,7.50416752781477,3.55086391808636e-09,9.66278843709251e-07,7.76284263144801e-07,"17228/17392/58223/16193/17381/14086/12832/15118/17390/12842/13035/12825/77794/71355/213945/16948/12819/12821/20682/382864/16854/108153/15891/30060/12845/15117/20724/240913/545893",29
"GO:0043062","extracellular structure organization","29/711","329/28905",0.088145896656535,3.583484026522,7.48408028972365,3.80520683356824e-09,9.74580620785654e-07,7.82953703278468e-07,"17228/17392/58223/16193/17381/14086/12832/15118/17390/12842/13035/12825/77794/71355/213945/16948/12819/12821/20682/382864/16854/108153/15891/30060/12845/15117/20724/240913/545893",29
"GO:0048247","lymphocyte chemotaxis","12/711","54/28905",0.222222222222222,9.03422409751524,9.38416883450635,5.96347241322237e-09,1.40087544986537e-06,1.12542831030212e-06,"20307/15945/20296/13123/55985/20306/20308/53416/20302/20293/12642/20305",12
"GO:0006935","chemotaxis","35/711","465/28905",0.0752688172043011,3.05997912980355,7.1114789325233,6.11314504994077e-09,1.40087544986537e-06,1.12542831030212e-06,"12774/12267/20307/20210/83433/15945/20296/17242/19204/17390/270190/13035/13123/17329/16414/16948/55985/18705/268902/20306/20308/16854/20750/73710/53416/20302/20293/12642/12777/252837/20305/319476/93726/240873/330122",35
"GO:0042330","taxis","35/711","467/28905",0.0749464668094218,3.04687429412987,7.08166721263759,6.82222699466332e-09,1.4851988167382e-06,1.19317159490875e-06,"12774/12267/20307/20210/83433/15945/20296/17242/19204/17390/270190/13035/13123/17329/16414/16948/55985/18705/268902/20306/20308/16854/20750/73710/53416/20302/20293/12642/12777/252837/20305/319476/93726/240873/330122",35
"GO:0097530","granulocyte migration","20/711","169/28905",0.118343195266272,4.81112525903178,7.8907601853654,7.56141369721269e-09,1.56773310655543e-06,1.25947757974124e-06,"12267/20307/67133/15945/20296/17242/17329/16414/55985/20306/20308/19218/16854/20750/20302/20293/20305/68891/240873/330122",20
"GO:0006956","complement activation","13/711","67/28905",0.194029850746269,7.88809118962151,8.96373786440505,8.09958190566533e-09,1.57388857036115e-06,1.26442272545756e-06,"12268/12259/12262/12260/625018/404711/83433/238447/17174/16016/12269/13137/16678",13
"GO:0055001","muscle cell development","24/711","242/28905",0.0991735537190083,4.03180248980019,7.52113169725366,8.65275746304951e-09,1.57388857036115e-06,1.26442272545756e-06,"234214/16000/22402/16948/59011/109272/11459/21957/17306/228003/17996/11474/320502/20190/12372/12292/12845/17930/18175/116904/237611/68802/68016/18741",24
"GO:0003012","muscle system process","34/711","449/28905",0.0757238307349666,3.078477253719,7.04882855251324,8.67554563359385e-09,1.57388857036115e-06,1.26442272545756e-06,"67092/234214/19204/217154/17897/16000/17885/22402/17907/17879/59011/109272/21953/17884/21957/21925/19218/17882/11474/11486/11937/21336/320502/20190/12372/17901/544791/12292/12845/11553/17930/72821/237611/12723",34
"GO:0043588","skin development","29/711","342/28905",0.0847953216374269,3.44726972142029,7.22983535138761,9.11324460573127e-09,1.58716268053416e-06,1.27508681367768e-06,"16939/12832/16323/235505/12842/12578/12825/21818/67855/16447/16682/13039/19156/20766/20682/72383/19695/386463/20190/11686/332131/12845/16870/110308/74591/14160/232174/16664/16678",29
"GO:0042692","muscle cell differentiation","35/711","476/28905",0.0735294117647059,2.98926532638372,6.94945623646495,1.10845908809294e-08,1.85624264213717e-06,1.49125892701734e-06,"20307/15945/234214/244723/16000/17329/22402/16948/59011/109272/18807/20682/11459/21957/23886/17306/228003/17996/11474/320502/20190/13874/12372/69852/12292/12845/17930/18175/116904/66211/237611/68802/232174/68016/18741",35
"GO:0030593","neutrophil chemotaxis","16/711","112/28905",0.142857142857143,5.80771549125979,8.09542659026747,1.61588915304313e-08,2.60577087864807e-06,2.09341117175919e-06,"12267/20307/15945/20296/17242/17329/16414/55985/20306/20308/16854/20750/20302/20293/20305/330122",16
"GO:0060326","cell chemotaxis","28/711","334/28905",0.0838323353293413,3.40812046792491,7.0294953627985,2.09833577839369e-08,3.26291213540218e-06,2.62134202691813e-06,"12774/12267/20307/20210/15945/20296/17242/17390/270190/13035/13123/17329/16414/16948/55985/20306/20308/16854/20750/53416/20302/20293/12642/12777/252837/20305/240873/330122",28
"GO:0097529","myeloid leukocyte migration","24/711","255/28905",0.0941176470588235,3.82625961777116,7.19871959569874,2.39600760654229e-08,3.59731624789143e-06,2.8899939297786e-06,"12267/20307/67133/83433/15945/20296/17242/17390/13035/17329/16414/55985/57781/20306/20308/19218/16854/20750/20302/20293/20305/68891/240873/330122",24
"GO:0019221","cytokine-mediated signaling pathway","34/711","471/28905",0.0721868365180467,2.93468426097629,6.72259579593779,2.82111407780407e-08,4.09437689825297e-06,3.28932002826067e-06,"20307/245527/17082/16193/17381/14728/83433/15945/20296/84094/100038909/17329/55985/246730/12984/13349/20306/20308/18413/11846/23960/53416/20302/20293/21832/12777/16160/20305/18725/13874/16181/214593/240873/330122",34
"GO:0048245","eosinophil chemotaxis","8/711","22/28905",0.363636363636364,14.783275795934,10.2701801928294,3.03782331313761e-08,4.25545597883086e-06,3.41872693413315e-06,"20307/20296/20306/20308/16854/20302/20293/20305",8
"GO:0002697","regulation of immune effector process","34/711","473/28905",0.0718816067653277,2.92227544803347,6.69387982317527,3.12757444470803e-08,4.25545597883086e-06,3.41872693413315e-06,"14125/14990/14126/21687/16193/14728/83433/20296/14130/19204/17174/11433/16414/16447/18784/19074/69816/11846/13844/16854/67313/16016/16160/12519/68891/12269/240873/19368/19369/19370/56554/237625/13137/379043",34
"GO:0002274","myeloid leukocyte activation","25/711","281/28905",0.0889679715302491,3.61690466537532,7.00021415986053,3.75353697641093e-08,4.95239393796764e-06,3.9786294649485e-06,"14125/12259/14126/243978/17082/243979/233231/14728/83433/19204/225642/13035/109648/16414/17474/18173/18784/217304/214084/53416/68891/329731/19369/20617/237625",25
"GO:0010496","intercellular transport","6/711","10/28905",0.6,24.3924050632911,11.7489472285472,4.18746835602713e-08,5.36242271239474e-06,4.30803633036475e-06,"14619/14623/13844/14611/170676/14621",6
"GO:0071621","granulocyte chemotaxis","17/711","137/28905",0.124087591240876,5.04465798145924,7.53568400466572,4.94829056598748e-08,6.15567346408843e-06,4.94531415060945e-06,"12267/20307/15945/20296/17242/17329/16414/55985/20306/20308/16854/20750/20302/20293/20305/240873/330122",17
"GO:0045055","regulated exocytosis","24/711","266/28905",0.0902255639097744,3.66803083658513,6.94205684060866,5.37509564934282e-08,6.50087957145517e-06,5.22264410607198e-06,"14125/14126/243978/21990/243979/233231/19204/225642/19894/20965/109648/545192/16414/56807/214084/110058/57394/27062/68891/13447/116837/20617/74591/237625",24
"GO:0051146","striated muscle cell differentiation","28/711","353/28905",0.0793201133144476,3.2246805560536,6.6783960606056,6.79515782518105e-08,7.99624788401035e-06,6.42398561965196e-06,"20307/15945/234214/16000/17329/22402/59011/109272/18807/11459/21957/23886/228003/17996/11474/320502/20190/12372/12292/17930/18175/116904/66211/237611/68802/232174/68016/18741",28
"GO:0002237","response to molecule of bacterial origin","31/711","422/28905",0.0734597156398104,2.98643189953406,6.52788459922216,7.80787941218993e-08,8.94618604228289e-06,7.18714218468342e-06,"16193/14728/83433/15945/20296/14130/19204/13035/11433/17329/55985/19222/18173/13983/12514/217304/19218/12061/110759/67313/66107/16160/12519/207728/330122/19368/19369/19370/100503545/20617/13137",31
"GO:0010927","cellular component assembly involved in morphogenesis","17/711","142/28905",0.119718309859155,4.86702917929518,7.33567289756657,8.43485992679675e-08,9.41676413365975e-06,7.56519285742121e-06,"23966/59011/109272/11459/21957/228003/17996/320502/12372/269116/17930/18175/237625/68802/69982/68016/245884",17
"GO:0002685","regulation of leukocyte migration","23/711","253/28905",0.0909090909090909,3.69581894898351,6.83925722580994,8.84677614600007e-08,9.62971583492108e-06,7.73627292977849e-06,"12267/114332/83433/20339/20344/15945/20296/84094/17242/19204/55985/57781/20306/19218/12061/16854/53416/11486/20293/14525/21336/240873/26887",23
"GO:0002687","positive regulation of leukocyte migration","19/711","179/28905",0.106145251396648,4.31522994601985,7.06542061306104,1.0421407676254e-07,1.10670265908317e-05,8.89097245396459e-06,"12267/114332/83433/20339/20344/15945/20296/84094/17242/19204/55985/20306/19218/12061/16854/53416/20293/21336/240873",19
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","22/711","237/28905",0.0928270042194093,3.77378981288611,6.80901750781979,1.16575664316701e-07,1.20196835560683e-05,9.6563132405326e-06,"14125/14990/17082/16193/14728/83433/14130/18173/11846/13844/16016/11486/16160/12519/12269/240873/19368/19369/19370/56554/13137/379043",22
"GO:0042742","defense response to bacterium","31/711","430/28905",0.072093023255814,2.9308703758218,6.40605861092082,1.18706107696586e-07,1.20196835560683e-05,9.6563132405326e-06,"17110/14990/404711/16069/83433/238447/13035/11433/109648/18778/55985/17474/100034251/246730/16447/18173/57911/19074/19695/23960/66107/16016/16160/93726/19368/19369/19370/12945/240913/209232/192200",31
"GO:0072677","eosinophil migration","8/711","26/28905",0.307692307692308,12.5089256734826,9.3232173916441,1.36036239308758e-07,1.34614042261439e-05,1.08145555794977e-05,"20307/20296/20306/20308/16854/20302/20293/20305",8
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","22/711","240/28905",0.0916666666666667,3.72661744022504,6.73580154208225,1.4537745901098e-07,1.40660768118623e-05,1.13003344162219e-05,"20307/21687/16193/83433/20296/16323/16000/93695/109648/13983/18784/56089/20306/81799/20308/20608/20302/20293/21832/20305/18189/64654",22
"GO:0019730","antimicrobial humoral response","21/711","222/28905",0.0945945945945946,3.84564944691527,6.75897789955324,1.63861200846131e-07,1.55098188800881e-05,1.24602006959197e-05,"20307/14990/404711/16069/15945/238447/13035/109648/17329/18778/55985/100034251/16447/19695/16854/66107/16016/330122/12945/209232/192200",21
"GO:0030595","leukocyte chemotaxis","22/711","242/28905",0.0909090909090909,3.69581894898351,6.68764189470442,1.68078908518714e-07,1.55705439934145e-05,1.25089857336548e-05,"12267/20307/15945/20296/17242/17390/13035/13123/17329/16414/55985/20306/20308/16854/20750/53416/20302/20293/12642/20305/240873/330122",22
"GO:0050729","positive regulation of inflammatory response","18/711","167/28905",0.107784431137725,4.38186917304631,6.960207630586,1.78223642654158e-07,1.61663695857542e-05,1.29876571171002e-05,"14125/12774/14990/17082/16193/83433/17242/22402/18413/19218/16016/20302/207728/240873/329731/20617/237625/50905",18
"GO:0031424","keratinization","11/711","60/28905",0.183333333333333,7.45323488045007,7.94608585269034,2.11589447775085e-07,1.88012337880147e-05,1.51044411376285e-05,"16939/21818/16682/20766/72383/386463/332131/110308/74591/232174/16678",11
"GO:0032496","response to lipopolysaccharide","29/711","402/28905",0.0721393034825871,2.93275185255159,6.19696816773846,2.98608373843132e-07,2.60028171942599e-05,2.08900131848574e-05,"16193/14728/83433/15945/20296/19204/13035/11433/17329/55985/19222/18173/13983/12514/217304/19218/12061/110759/66107/16160/12519/207728/330122/19368/19369/19370/100503545/20617/13137",29
"GO:0030282","bone mineralization","16/711","138/28905",0.115942028985507,4.71350822479056,6.94403775754403,3.14656993739713e-07,2.65043956900773e-05,2.12929688074189e-05,"16000/17313/16948/13386/18675/80752/19228/20682/14119/20750/11474/15891/214593/64654/12845/16591",16
"GO:0010466","negative regulation of peptidase activity","22/711","251/28905",0.0876494023904383,3.56329954443828,6.47707639943374,3.1654308127791e-07,2.65043956900773e-05,2.12929688074189e-05,"20716/235505/238393/213945/15951/381286/13012/20248/71869/14080/21857/282663/628900/15511/21789/381308/20617/209351/20724/69982/18054/192200",22
"GO:0002699","positive regulation of immune effector process","25/711","315/28905",0.0793650793650794,3.22650860625544,6.30968973544859,3.36866921653556e-07,2.76739354128223e-05,2.22325477786448e-05,"14125/14990/14126/21687/16193/14728/83433/20296/19204/16414/18784/69816/11846/13844/67313/16016/16160/68891/19368/19369/19370/56554/237625/13137/379043",25
"GO:0002819","regulation of adaptive immune response","22/711","253/28905",0.0869565217391304,3.53513116859292,6.43159443986875,3.62804690671485e-07,2.88708015793711e-05,2.3194080131579e-05,"14125/14990/17082/16193/14728/83433/14130/18173/11846/13844/16016/11486/16160/12519/12269/240873/19368/19369/19370/56554/13137/379043",22
"GO:0002444","myeloid leukocyte mediated immunity","17/711","157/28905",0.10828025477707,4.40202639146443,6.78764489326063,3.64697769146856e-07,2.88708015793711e-05,2.3194080131579e-05,"14125/14990/14126/243978/243979/233231/14130/19204/225642/13035/16414/217304/214084/11846/16016/68891/237625",17
"GO:0030239","myofibril assembly","12/711","78/28905",0.153846153846154,6.25446283674132,7.37923479311569,4.40616959718879e-07,3.42579686181428e-05,2.75219954350721e-05,"59011/109272/11459/21957/228003/17996/320502/12372/17930/18175/68802/68016",12
"GO:0007162","negative regulation of cell adhesion","26/711","342/28905",0.0760233918128655,3.09065561230784,6.17630975496564,4.5164297033003e-07,3.44991840845079e-05,2.77157819096341e-05,"18782/21923/14990/100039795/17381/14728/17242/17390/12842/13035/11433/12578/93695/18784/11846/13844/16854/100043314/13131/386463/12519/16181/30060/240873/74591/234199",26
"GO:0002548","monocyte chemotaxis","11/711","65/28905",0.169230769230769,6.87990912041545,7.53641995683587,4.94335574379338e-07,3.71092601870282e-05,2.98126517906087e-05,"20307/15945/20296/13035/20306/20308/16854/20302/20293/20305/240873",11
"GO:0030216","keratinocyte differentiation","17/711","162/28905",0.104938271604938,4.26616137938219,6.62009963784692,5.70711285670167e-07,4.21165582679307e-05,3.38353898712215e-05,"16939/235505/12578/21818/16447/16682/19156/20766/72383/19695/386463/332131/110308/74591/232174/16664/16678",17
"GO:0001503","ossification","32/711","487/28905",0.0657084188911704,2.67131061610307,5.90690959974489,5.91832695317915e-07,4.294732592357e-05,3.45028078340602e-05,"21990/16193/225998/140494/17242/225642/17390/12842/16000/17313/22402/16948/13386/15951/18675/80752/19228/20682/14119/74499/20750/11474/108153/15891/21336/20190/214593/64654/12165/12845/71584/16591",32
"GO:0050777","negative regulation of immune response","21/711","241/28905",0.0871369294605809,3.54246546562319,6.29405615384929,6.43633552489629e-07,4.56196777620106e-05,3.66497084841915e-05,"14990/17082/17381/14728/83433/14130/17174/12825/109648/15951/246730/380924/11846/16854/23960/16160/12519/12269/240873/381308/13137",21
"GO:0070555","response to interleukin-1","13/711","96/28905",0.135416666666667,5.50523030942335,7.0214037824237,6.70288575393973e-07,4.56196777620106e-05,3.66497084841915e-05,"20307/20210/16193/20339/20296/20306/20308/20302/108153/20293/20305/16181/20617",13
"GO:0055002","striated muscle cell development","12/711","81/28905",0.148148148148148,6.02281606501016,7.18866236802653,6.70873757019155e-07,4.56196777620106e-05,3.66497084841915e-05,"59011/109272/11459/21957/228003/17996/320502/12372/17930/18175/68802/68016",12
"GO:0006958","complement activation, classical pathway","9/711","42/28905",0.214285714285714,8.71157323688969,7.94204466041142,6.76032376870634e-07,4.56196777620106e-05,3.66497084841915e-05,"12259/12262/12260/404711/83433/238447/16016/12269/13137",9
"GO:0072676","lymphocyte migration","14/711","112/28905",0.125,5.08175105485232,6.87301819011032,6.81047095666212e-07,4.56196777620106e-05,3.66497084841915e-05,"20307/15945/20296/13123/55985/57781/20306/20308/53416/20302/20293/14525/12642/20305",14
"GO:0042060","wound healing","27/711","373/28905",0.0723860589812333,2.94278345267588,5.99719445758142,7.12797374136747e-07,4.70230267725969e-05,3.77771239913303e-05,"16193/100503895/17381/14728/19124/20344/20296/235505/16000/13035/12825/22402/18173/14065/59011/19695/13844/17882/17312/21857/214593/21789/12845/11553/15378/234199/22349",27
"GO:0071674","mononuclear cell migration","19/711","203/28905",0.0935960591133005,3.80505497703228,6.36896325641346,7.41757895386507e-07,4.8203192186759e-05,3.87252393773662e-05,"12267/20307/15945/20296/17242/13035/13123/55985/57781/20306/20308/16854/53416/20302/20293/14525/12642/20305/240873",19
"GO:0045123","cellular extravasation","12/711","82/28905",0.146341463414634,5.94936708860759,7.1272571505277,7.68474363741677e-07,4.92049614666362e-05,3.95300357695602e-05,"114332/11519/20339/20344/20296/84094/17242/19204/16414/19218/68891/26887",12
"GO:0003009","skeletal muscle contraction","9/711","44/28905",0.204545454545455,8.31559263521289,7.71179705016093,1.02866668996121e-06,6.39830681155873e-05,5.14023971540016e-05,"217154/17885/21953/21957/21925/11474/11937/12372/237611",9
"GO:0006953","acute-phase response","9/711","44/28905",0.204545454545455,8.31559263521289,7.71179705016093,1.02866668996121e-06,6.39830681155873e-05,5.14023971540016e-05,"12774/20210/16193/20716/18406/19695/18405/19218/16181",9
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","10/711","59/28905",0.169491525423729,6.8905099048845,7.19236176717194,1.61256140871673e-06,9.75718745637488e-05,7.83868044327871e-05,"12259/12262/12260/404711/83433/14130/238447/16016/12269/13137",10
"GO:0070372","regulation of ERK1 and ERK2 cascade","25/711","343/28905",0.0728862973760933,2.96312014860194,5.80811303784064,1.61349907409047e-06,9.75718745637488e-05,7.83868044327871e-05,"20307/21687/16193/19886/83433/20296/16323/16000/270190/93695/109648/13983/18784/56089/20306/81799/20308/20608/13844/20302/20293/21832/20305/18189/64654",25
"GO:0002526","acute inflammatory response","15/711","138/28905",0.108695652173913,4.41891396074115,6.39316414453881,1.67612487526049e-06,9.99705165326601e-05,8.03138134173125e-05,"18782/14125/12774/14990/20210/16193/20716/14130/109648/18406/19695/18405/19218/16016/16181",15
"GO:0070371","ERK1 and ERK2 cascade","26/711","371/28905",0.0700808625336927,2.84906797684443,5.69238060961712,2.07845140491756e-06,0.000122291586716366,9.8246003108692e-05,"20307/21687/16193/19886/83433/20296/16323/16000/270190/93695/109648/13983/18784/20682/56089/20306/81799/20308/20608/13844/20302/20293/21832/20305/18189/64654",26
"GO:0050881","musculoskeletal movement","10/711","61/28905",0.163934426229508,6.6645915473473,7.03300945015593,2.21438523912957e-06,0.000128552444415602,0.000103275819643896,"217154/17885/21953/21957/21925/11474/11937/12372/12845/237611",10
"GO:0007159","leukocyte cell-cell adhesion","29/711","445/28905",0.0651685393258427,2.64936234769829,5.56819018751825,2.33685945218326e-06,0.000133877448089552,0.000107553794454363,"18782/14990/100039795/16193/11519/14728/20339/20344/20296/17242/19204/16000/13035/12578/93695/16414/18784/11846/16854/11486/100043314/16160/12519/68891/240873/15117/13137/234199/26887",29
"GO:0002691","regulation of cellular extravasation","9/711","49/28905",0.183673469387755,7.46706277447688,7.19486217306937,2.67139623113286e-06,0.000151055314160422,0.000121354062557136,"114332/20339/20344/20296/84094/17242/19204/19218/26887",9
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","7/711","27/28905",0.259259259259259,10.5399281137678,7.8755130443132,3.05900793199163e-06,0.000170755391485789,0.000137180612118869,"16193/20339/20344/17242/19204/16414/26887",7
"GO:0002703","regulation of leukocyte mediated immunity","23/711","311/28905",0.0739549839228296,3.00656654049141,5.64978252681096,3.27681214061325e-06,0.000180597975445951,0.000145087897978119,"14125/14990/14126/16193/14728/83433/20296/14130/19204/16414/11846/16016/16160/12519/68891/12269/19368/19369/19370/56554/237625/13137/379043",23
"GO:1903037","regulation of leukocyte cell-cell adhesion","27/711","405/28905",0.0666666666666667,2.71026722925457,5.50433024807253,3.40277207873152e-06,0.000185195870384963,0.000148781731810853,"18782/14990/100039795/16193/14728/20339/20344/20296/17242/19204/16000/13035/12578/93695/16414/18784/11846/16854/11486/100043314/16160/12519/240873/15117/13137/234199/26887",27
"GO:0031214","biomineral tissue development","17/711","185/28905",0.0918918918918919,3.73577374843198,5.92801441791302,3.61197367316396e-06,0.000194154732999456,0.000155979058036697,"12842/16000/17313/16948/13386/18675/80752/19228/20682/14119/20750/11474/15891/214593/64654/12845/16591",17
"GO:0050879","multicellular organismal movement","10/711","65/28905",0.153846153846154,6.25446283674132,6.73477051673746,4.02399578286198e-06,0.00021366436144611,0.00017165260573107,"217154/17885/21953/21957/21925/11474/11937/12372/12845/237611",10
"GO:0007517","muscle organ development","26/711","385/28905",0.0675324675324675,2.74546550495918,5.47522916872649,4.0792169523858e-06,0.000213986874827563,0.00017191170491792,"16193/17897/270190/12825/17907/16948/59011/17263/11459/228003/11474/320502/20190/69852/57339/12292/18740/241431/20273/66211/18996/237611/232174/68016/17681/18741",26
"GO:0030850","prostate gland development","9/711","52/28905",0.173076923076923,7.03627069133398,6.91847407661043,4.47949400738903e-06,0.000232187106049665,0.000186533315620974,"21923/17390/16000/13123/19156/13983/20682/76943/20724",9
"GO:0071347","cellular response to interleukin-1","11/711","82/28905",0.134146341463415,5.4535864978903,6.41331621686443,5.29731532961829e-06,0.000270036135981013,0.00021694027992769,"20307/20210/16193/20296/20306/20308/20302/108153/20293/20305/16181",11
"GO:0001655","urogenital system development","10/711","67/28905",0.149253731343284,6.06776245355501,6.59487410114229,5.33374085768652e-06,0.000270036135981013,0.00021694027992769,"21923/17390/16000/13123/19156/13983/20682/13844/76943/20724",10
"GO:0006887","exocytosis","26/711","394/28905",0.065989847715736,2.68275182591189,5.34069016194769,6.17087859549794e-06,0.000308827648331012,0.000248104411044642,"14125/20307/14126/243978/21990/243979/233231/19204/225642/19894/20965/74463/109648/545192/16414/56807/214084/110058/57394/27062/68891/13447/116837/20617/74591/237625",26
