"source","name","ngenes","pvalue_adjust"
"M3","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",473,6.12435808095537e-07
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",93,6.14092807186942e-07
"M2","MIKKELSEN_MEF_HCP_WITH_H3K27ME3",529,7.3519253393368e-07
"M5","GOCC_RIBOSOME",219,2.088357941567e-06
"M3","GOCC_RIBOSOME",219,2.088357941567e-06
"M5","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,2.088357941567e-06
"M3","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,2.088357941567e-06
"M5","GOBP_COMPLEMENT_ACTIVATION",57,2.088357941567e-06
"M3","GOBP_COMPLEMENT_ACTIVATION",57,2.088357941567e-06
"M2","REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",153,1.39176952836196e-06
"M2","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",112,1.42967349218659e-06
"M5","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",400,3.44867630479712e-06
"M3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",400,3.44867630479712e-06
"M2","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",41,1.59235197197469e-06
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",107,2.51483193701648e-06
"M2","REACTOME_FCGR_ACTIVATION",42,2.51483193701648e-06
"M8","ZHANG_UTERUS_C5_MACROPHAGE",158,2.36778998165192e-06
"M2","NABA_ECM_REGULATORS",239,3.30664232878476e-06
"M2","STEARMAN_TUMOR_FIELD_EFFECT_UP",39,3.78085653305045e-06
"M2","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",230,4.83869849455657e-06
"M2","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",79,8.86424458057296e-06
"M8","ZHANG_UTERUS_C12_MONOCYTE",159,7.58083400472551e-06
"M2","REACTOME_TRANSLATION",196,1.08251932105968e-05
"M2","REACTOME_CD22_MEDIATED_BCR_REGULATION",33,1.09723477928496e-05
"M2","SWEET_LUNG_CANCER_KRAS_DN",387,1.16156732455964e-05
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",27,1.16156732455964e-05
"M5","GOCC_LARGE_RIBOSOMAL_SUBUNIT",107,4.71950546747491e-05
"M3","GOCC_LARGE_RIBOSOMAL_SUBUNIT",107,4.71950546747491e-05
"M5","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",468,5.0934071334284e-05
"M3","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",468,5.0934071334284e-05
"M5","GOMF_HORMONE_ACTIVITY",102,5.1171569368469e-05
"M3","GOMF_HORMONE_ACTIVITY",102,5.1171569368469e-05
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE",221,6.22226751144645e-05
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE",221,6.22226751144645e-05
"M2","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",51,2.09686860205303e-05
"M2","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",48,2.1384076112282e-05
"M2","NABA_CORE_MATRISOME",259,2.37169147764548e-05
"M2","BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES",66,2.8982094674502e-05
"M5","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",467,0.000117006377600832
"M3","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",467,0.000117006377600832
"M5","GOBP_MRNA_PROCESSING",390,0.000239445443999031
"M3","GOBP_MRNA_PROCESSING",390,0.000239445443999031
"M5","GOMF_PROTEOGLYCAN_BINDING",37,0.000283942644924599
"M3","GOMF_PROTEOGLYCAN_BINDING",37,0.000283942644924599
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE",488,0.000310713580395186
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE",488,0.000310713580395186
"M5","GOBP_RNA_SPLICING",352,0.000310967988938814
"M3","GOBP_RNA_SPLICING",352,0.000310967988938814
"M5","GOMF_RNA_BINDING",947,0.000466415552486296
"M3","GOMF_RNA_BINDING",947,0.000466415552486296
"M5","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",105,0.000492935122283913
"M3","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",105,0.000492935122283913
"M5","GOBP_MRNA_METABOLIC_PROCESS",580,0.00055867923597312
"M3","GOBP_MRNA_METABOLIC_PROCESS",580,0.00055867923597312
"M5","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",34,0.00055867923597312
"M3","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",34,0.00055867923597312
"M2","REACTOME_KERATINIZATION",80,0.000242174524762285
"M2","ZENG_GU_ICB_CONTROL_METAGENE_14_PRECICTIVE_ICB_RESPONSE",183,0.000312997484016325
"M5","GOCC_CELL_SURFACE",962,0.000953804952787235
"M3","GOCC_CELL_SURFACE",962,0.000953804952787235
"M8","DESCARTES_ORGANOGENESIS_EPENDYMAL_CELL",273,0.000281620090710977
"M5","GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY",1465,0.000957043058025424
"M3","GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY",1465,0.000957043058025424
"M5","GOBP_ACUTE_INFLAMMATORY_RESPONSE",95,0.000957043058025424
"M3","GOBP_ACUTE_INFLAMMATORY_RESPONSE",95,0.000957043058025424
"M5","GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY",176,0.0010561891444314
"M3","GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY",176,0.0010561891444314
"M5","GOBP_CYTOPLASMIC_TRANSLATION",137,0.0010561891444314
"M3","GOBP_CYTOPLASMIC_TRANSLATION",137,0.0010561891444314
"M5","GOMF_PEPTIDASE_REGULATOR_ACTIVITY",220,0.0010561891444314
"M3","GOMF_PEPTIDASE_REGULATOR_ACTIVITY",220,0.0010561891444314
"M5","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",13,0.0010561891444314
"M3","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",13,0.0010561891444314
"M5","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.0010561891444314
"M3","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.0010561891444314
"M5","GOBP_INFLAMMATORY_RESPONSE",721,0.00146691241775477
"M3","GOBP_INFLAMMATORY_RESPONSE",721,0.00146691241775477
"M5","GOMF_GLYCOSAMINOGLYCAN_BINDING",218,0.00151117876093543
"M3","GOMF_GLYCOSAMINOGLYCAN_BINDING",218,0.00151117876093543
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",50,0.00184024068383786
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",50,0.00184024068383786
"M2","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",51,0.000984414914870189
"M5","GOCC_SIDE_OF_MEMBRANE",736,0.00226908730203945
"M3","GOCC_SIDE_OF_MEMBRANE",736,0.00226908730203945
"M2","REACTOME_MRNA_SPLICING",166,0.000998664390957426
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",369,0.00237419450505437
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",369,0.00237419450505437
"M5","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1077,0.00237419450505437
"M3","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1077,0.00237419450505437
"MH","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",183,0.000900442041656582
"M2","MIKKELSEN_IPS_WITH_HCP_H3K27ME3",93,0.00119953701641489
"M5","GOBP_IMMUNE_EFFECTOR_PROCESS",676,0.00296884738916063
"M3","GOBP_IMMUNE_EFFECTOR_PROCESS",676,0.00296884738916063
"M5","GOBP_TRANSLATION_AT_SYNAPSE",48,0.00339153529000224
"M3","GOBP_TRANSLATION_AT_SYNAPSE",48,0.00339153529000224
"M2","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",103,0.00148407229456199
"M2","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",63,0.00165212682413835
"M5","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1072,0.00403005132607912
"M3","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1072,0.00403005132607912
"M2","NABA_ECM_GLYCOPROTEINS",183,0.00173239944305212
"M5","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",547,0.0048924416216878
"M3","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",547,0.0048924416216878
"M8","TABULA_MURIS_SENIS_HEART_AND_AORTA_ENDOTHELIAL_CELL_OF_CORONARY_ARTERY_AGEING",228,0.00205568664415621
"M2","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",107,0.00300406284190195
"M2","ZENG_GU_ICB_CONTROL_METAGENE_25_PRECICTIVE_ICB_RESPONSE",187,0.00340440226163482
"M5","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",352,0.00956052835104438
"M3","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",352,0.00956052835104438
"M5","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",936,0.0100034314231369
"M3","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",936,0.0100034314231369
"M2","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",55,0.00424491747825022
"M2","NADLER_OBESITY_UP",57,0.00424491747825022
"M5","GOMF_CALCIUM_ION_BINDING",572,0.011409090959705
"M3","GOMF_CALCIUM_ION_BINDING",572,0.011409090959705
"M5","GOMF_IMMUNOGLOBULIN_BINDING",24,0.0141702670707457
"M3","GOMF_IMMUNOGLOBULIN_BINDING",24,0.0141702670707457
"M5","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",335,0.0154579415917956
"M3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",335,0.0154579415917956
"M5","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",451,0.0155663244041297
"M3","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",451,0.0155663244041297
"M2","HOLLERN_EMT_BREAST_TUMOR_DN",113,0.0065376861532602
"M2","WP_MRNA_PROCESSING",371,0.00660287681350094
"M5","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1289,0.0175019038600013
"M3","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1289,0.0175019038600013
"M2","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",218,0.00716009029530082
"M8","TABULA_MURIS_SENIS_SKIN_BASAL_CELL_OF_EPIDERMIS_AGEING",795,0.00592898155366565
"M5","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",238,0.0210978423429383
"M3","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",238,0.0210978423429383
"M5","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.0218041328436067
"M3","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.0218041328436067
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_OLIGODENDROCYTE_AGEING",908,0.00592898155366565
"M8","ZHANG_UTERUS_C15_B_CELL",64,0.00592898155366565
"M2","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",36,0.0100446733547073
"M5","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",58,0.0248983207329911
"M3","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",58,0.0248983207329911
"M2","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",272,0.011201785679365
"M2","WP_GPCRS_ODORANT",99,0.011201785679365
"M2","MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",210,0.011201785679365
"M2","MARKEY_RB1_CHRONIC_LOF_DN",111,0.0115773419094445
"M5","GOBP_TRANSLATION",536,0.0299692815353202
"M3","GOBP_TRANSLATION",536,0.0299692815353202
"M5","GOMF_GATED_CHANNEL_ACTIVITY",292,0.030721409575548
"M3","GOMF_GATED_CHANNEL_ACTIVITY",292,0.030721409575548
"M2","REACTOME_NEURONAL_SYSTEM",295,0.0119606222866529
"M2","MIKKELSEN_MEF_ICP_WITH_H3K27ME3",190,0.0119606222866529
"M5","GOMF_HEPARIN_BINDING",158,0.0312146492010741
"M3","GOMF_HEPARIN_BINDING",158,0.0312146492010741
"M2","WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA",54,0.0136972169294948
"M2","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",74,0.0145113256891175
"M5","GOMF_SYMPORTER_ACTIVITY",138,0.0431611785015657
"M3","GOMF_SYMPORTER_ACTIVITY",138,0.0431611785015657
"M2","REACTOME_GLUCURONIDATION",13,0.0163916403306363
"M2","REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN",11,0.0163916403306363
"M2","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",129,0.0218053904427049
"M2","HEVNER_TELENCEPHALON_MICROGLIA",25,0.0218053904427049
"M2","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",122,0.0242438491313732
"M2","LAZARO_GENETIC_MOUSE_MODEL_HIGH_GRADE_LARGE_CELL_NEUROENDOCRINE_LUNG_CARCINOMA_UP",360,0.0286264176588168
"M8","TABULA_MURIS_SENIS_KIDNEY_EPITHELIAL_CELL_OF_PROXIMAL_TUBULE_AGEING",336,0.0203868372508837
"M2","REACTOME_INNATE_IMMUNE_SYSTEM",822,0.0292082166009082
"M2","HEVNER_CORTEX_INTERNEURON_PRECURSOR_CELLS",22,0.0324104349652562
"M2","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",59,0.0347314999011214
"M2","NABA_SECRETED_FACTORS",291,0.0366800160355121
"M8","TABULA_MURIS_SENIS_LIVER_ENDOTHELIAL_CELL_OF_HEPATIC_SINUSOID_AGEING",356,0.0243953658011211
"M2","REACTOME_GPCR_LIGAND_BINDING",342,0.0396446980991549
"M2","MEISSNER_NPC_HCP_WITH_H3K27ME3",64,0.0397218315650132
"M2","MIKKELSEN_NPC_HCP_WITH_H3K27ME3",305,0.0401839936445747
"M2","MIKKELSEN_ES_HCP_WITH_H3K27ME3",39,0.0401839936445747
"M8","TABULA_MURIS_SENIS_LUNG_NK_CELL_AGEING",62,0.0263836508173441
"M8","TABULA_MURIS_SENIS_SPLEEN_NK_CELL_AGEING",85,0.0263836508173441
"M2","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",59,0.0461059712097119
"M8","TABULA_MURIS_SENIS_LARGE_INTESTINE_LARGE_INTESTINE_GOBLET_CELL_AGEING",656,0.0268261026965326
"M8","TABULA_MURIS_SENIS_SKIN_BULGE_KERATINOCYTE_AGEING",733,0.0268261026965326
"M8","TABULA_MURIS_SENIS_LARGE_INTESTINE_SECRETORY_CELL_AGEING",592,0.0268261026965326
"M8","TABULA_MURIS_SENIS_LARGE_INTESTINE_INTESTINAL_CRYPT_STEM_CELL_AGEING",326,0.044332454489317
"M8","TABULA_MURIS_SENIS_MARROW_ERYTHROBLAST_AGEING",170,0.04693959383936
