"source","name","ngenes","pvalue_adjust"
"M2","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",78,5.61255573030745e-09
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",116,7.50011000465729e-08
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",116,7.50011000465729e-08
"M2","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",49,4.2988377240202e-08
"M2","NABA_CORE_MATRISOME",259,6.7326297118592e-08
"M5","GOBP_B_CELL_MEDIATED_IMMUNITY",188,4.31148153186379e-07
"M3","GOBP_B_CELL_MEDIATED_IMMUNITY",188,4.31148153186379e-07
"M5","GOBP_COMPLEMENT_ACTIVATION",56,4.50329934471434e-07
"M3","GOBP_COMPLEMENT_ACTIVATION",56,4.50329934471434e-07
"M5","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,4.50329934471434e-07
"M3","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,4.50329934471434e-07
"M5","GOBP_DETECTION_OF_STIMULUS",315,6.19612541627623e-07
"M3","GOBP_DETECTION_OF_STIMULUS",315,6.19612541627623e-07
"M2","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",63,4.47000624189456e-07
"M2","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",53,4.66012228742882e-07
"M2","REACTOME_CD22_MEDIATED_BCR_REGULATION",35,7.77266489482038e-07
"M5","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",359,7.77312550192595e-06
"M3","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",359,7.77312550192595e-06
"M2","REACTOME_KERATINIZATION",84,1.78767332418956e-06
"M8","DESCARTES_ORGANOGENESIS_EPENDYMAL_CELL",269,1.41453229067723e-06
"M2","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",109,2.17983821318653e-06
"M2","STEARMAN_TUMOR_FIELD_EFFECT_UP",37,2.17983821318653e-06
"M5","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",472,1.16757011851045e-05
"M3","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",472,1.16757011851045e-05
"M5","GOMF_PROTEOGLYCAN_BINDING",39,1.22186696879415e-05
"M3","GOMF_PROTEOGLYCAN_BINDING",39,1.22186696879415e-05
"M2","NABA_MATRISOME_ASSOCIATED",682,3.30862431983221e-06
"M5","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",138,2.33359622607649e-05
"M3","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",138,2.33359622607649e-05
"M5","GOMF_ANTIGEN_BINDING",126,5.79060441505239e-05
"M3","GOMF_ANTIGEN_BINDING",126,5.79060441505239e-05
"M2","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",56,1.36431743937551e-05
"M2","HUMMERICH_BENIGN_SKIN_TUMOR_DN",20,1.92500360340408e-05
"M2","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",130,1.96061913315387e-05
"M2","REACTOME_OLFACTORY_SIGNALING_PATHWAY",20,2.78050397670905e-05
"M5","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.00014412706064462
"M3","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.00014412706064462
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",25,3.30816098705895e-05
"M2","YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN",244,3.4314538344778e-05
"M2","NADLER_OBESITY_UP",59,3.56700302313247e-05
"M5","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1072,0.000202430653408953
"M3","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1072,0.000202430653408953
"M2","REACTOME_INNATE_IMMUNE_SYSTEM",831,4.41833739230065e-05
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16",70,4.76122925876303e-05
"M2","HOLLERN_EMT_BREAST_TUMOR_DN",108,5.62721778560463e-05
"M2","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",63,6.43556183746886e-05
"M8","ZHANG_UTERUS_C4_MYOFIBROBLAST",348,6.2779801852424e-05
"M8","TABULA_MURIS_SENIS_SPLEEN_MACROPHAGE_AGEING",111,6.97178543453676e-05
"M5","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1078,0.00054270392163637
"M3","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1078,0.00054270392163637
"M2","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",71,0.000107304226923866
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE",223,0.000584899758538052
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE",223,0.000584899758538052
"M8","DESCARTES_ORGANOGENESIS_MYOCYTES",125,6.97178543453676e-05
"M2","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",101,0.000152230742055097
"M2","REACTOME_COLLAGEN_FORMATION",71,0.000159795527646782
"M2","REACTOME_COLLAGEN_DEGRADATION",46,0.00016271188078625
"M5","GOBP_ACUTE_PHASE_RESPONSE",34,0.00109433052248725
"M3","GOBP_ACUTE_PHASE_RESPONSE",34,0.00109433052248725
"M5","GOMF_HORMONE_ACTIVITY",106,0.00119252192496139
"M3","GOMF_HORMONE_ACTIVITY",106,0.00119252192496139
"M5","GOBP_SKELETAL_MUSCLE_CONTRACTION",41,0.00125201388098316
"M3","GOBP_SKELETAL_MUSCLE_CONTRACTION",41,0.00125201388098316
"M2","IGLESIAS_E2F_TARGETS_UP",134,0.000255877426637022
"M5","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",295,0.00129204910458598
"M3","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",295,0.00129204910458598
"M5","GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY",35,0.00139356797703069
"M3","GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY",35,0.00139356797703069
"M5","GOBP_ACUTE_INFLAMMATORY_RESPONSE",94,0.00150081018261869
"M3","GOBP_ACUTE_INFLAMMATORY_RESPONSE",94,0.00150081018261869
"M5","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1281,0.00160543822726513
"M3","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1281,0.00160543822726513
"M5","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",943,0.00160543822726513
"M3","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",943,0.00160543822726513
"M5","GOMF_GLYCOSAMINOGLYCAN_BINDING",217,0.00196208559665257
"M3","GOMF_GLYCOSAMINOGLYCAN_BINDING",217,0.00196208559665257
"M5","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",35,0.00211674342368552
"M3","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",35,0.00211674342368552
"M2","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",99,0.000564725175725316
"M2","REACTOME_ECM_PROTEOGLYCANS",45,0.000797237967220761
"M2","WP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",16,0.000861643463725063
"M2","REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",49,0.000899584959126146
"M2","NABA_ECM_GLYCOPROTEINS",184,0.000938850350142614
"M5","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",61,0.00487534264198237
"M3","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",61,0.00487534264198237
"M2","NABA_ECM_REGULATORS",246,0.00108222056618405
"M5","GOMF_ODORANT_BINDING",69,0.00510866030277952
"M3","GOMF_ODORANT_BINDING",69,0.00510866030277952
"M2","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",63,0.00121451664397309
"M2","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",116,0.00137313762334009
"M2","MARKEY_RB1_CHRONIC_LOF_DN",116,0.0014972464627534
"M2","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",50,0.00151976261717646
"M5","GOMF_INTEGRIN_BINDING",143,0.00734134299936711
"M3","GOMF_INTEGRIN_BINDING",143,0.00734134299936711
"M5","GOCC_MYOSIN_FILAMENT",20,0.00767239196252114
"M3","GOCC_MYOSIN_FILAMENT",20,0.00767239196252114
"M5","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",14,0.00911348717126731
"M3","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",14,0.00911348717126731
"M2","MARKEY_RB1_ACUTE_LOF_DN",222,0.00221630731409853
"M8","TABULA_MURIS_SENIS_THYMUS_PROFESSIONAL_ANTIGEN_PRESENTING_CELL_AGEING",74,0.00173167435058582
"M8","DESCARTES_ORGANOGENESIS_WHITE_BLOOD_CELLS",557,0.00182425541709681
"M2","KIM_GLIS2_TARGETS_UP",84,0.00273730466332236
"M5","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",400,0.0128875904559093
"M3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",400,0.0128875904559093
"M2","THUM_MIR21_TARGETS_HEART_DISEASE_UP",18,0.00304188762964241
"M2","REACTOME_HEMOSTASIS",511,0.00304188762964241
"M5","GOBP_MONOAMINE_TRANSPORT",97,0.0151590738911692
"M3","GOBP_MONOAMINE_TRANSPORT",97,0.0151590738911692
"M2","REACTOME_STRIATED_MUSCLE_CONTRACTION",31,0.00368884615648007
"M2","STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN",58,0.00368884615648007
"M2","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",125,0.00368884615648007
"M5","GOBP_INFLAMMATORY_RESPONSE",723,0.0172807071184346
"M3","GOBP_INFLAMMATORY_RESPONSE",723,0.0172807071184346
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",51,0.0197191000020092
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",51,0.0197191000020092
"M2","REACTOME_NEUTROPHIL_DEGRANULATION",442,0.00452094227528011
"M2","BIOCARTA_INTRINSIC_PATHWAY",22,0.00452094227528011
"M5","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",40,0.0213272207094975
"M3","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",40,0.0213272207094975
"M2","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",69,0.00471102064343139
"M5","GOBP_CELL_FATE_DETERMINATION",37,0.02190222998555
"M3","GOBP_CELL_FATE_DETERMINATION",37,0.02190222998555
"M5","GOCC_A_BAND",38,0.02190222998555
"M3","GOCC_A_BAND",38,0.02190222998555
"M5","GOMF_HEPARIN_BINDING",158,0.0222711454542069
"M3","GOMF_HEPARIN_BINDING",158,0.0222711454542069
"M5","GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN",23,0.0222711454542069
"M3","GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN",23,0.0222711454542069
"M2","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",61,0.00533828062982993
"M5","GOBP_COLLAGEN_CATABOLIC_PROCESS",35,0.0222711454542069
"M3","GOBP_COLLAGEN_CATABOLIC_PROCESS",35,0.0222711454542069
"M5","GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY",1470,0.0222711454542069
"M3","GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY",1470,0.0222711454542069
"M5","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",448,0.0222711454542069
"M3","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",448,0.0222711454542069
"M2","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",37,0.00577088107767368
"M5","GOBP_EPOXYGENASE_P450_PATHWAY",23,0.023423489392655
"M3","GOBP_EPOXYGENASE_P450_PATHWAY",23,0.023423489392655
"M2","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",54,0.00633125664583226
"M8","DESCARTES_ORGANOGENESIS_EPITHELIAL_CELLS",160,0.004606528090402
"M2","KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",81,0.00660038946487303
"M5","GOBP_KERATINIZATION",45,0.0273477300418602
"M3","GOBP_KERATINIZATION",45,0.0273477300418602
"M2","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",46,0.00660658701125093
"M2","MA_RAT_AGING_DN",147,0.00666951200878581
"M2","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",59,0.00684068734745275
"M5","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.0313470893183827
"M3","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.0313470893183827
"M5","GOCC_CELL_SURFACE",961,0.0313470893183827
"M3","GOCC_CELL_SURFACE",961,0.0313470893183827
"M2","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",69,0.00814253672701797
"M5","GOCC_SARCOMERE",187,0.0357152182593216
"M3","GOCC_SARCOMERE",187,0.0357152182593216
"M5","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",461,0.0357152182593216
"M3","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",461,0.0357152182593216
"M2","DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4",11,0.00892479080568089
"M8","TABULA_MURIS_SENIS_KIDNEY_MACROPHAGE_AGEING",109,0.00617505416997299
"M8","TABULA_MURIS_SENIS_LIMB_MUSCLE_MESENCHYMAL_STEM_CELL_AGEING",166,0.00617505416997299
"M2","JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",68,0.00987472362572848
"M2","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",104,0.00989156485465171
"M2","NABA_MATRISOME_METASTATIC_LUNG_LYMPH_NODE_METASTASIS",27,0.00989156485465171
"M5","GOCC_CONTRACTILE_MUSCLE_FIBER",221,0.0460499655240989
"M3","GOCC_CONTRACTILE_MUSCLE_FIBER",221,0.0460499655240989
"M5","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",27,0.0494227830719913
"M3","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",27,0.0494227830719913
"M2","SERVITJA_ISLET_HNF1A_TARGETS_UP",170,0.012458296581225
"M2","NABA_MATRISOME_PRIMARY_METASTATIC_LUNG_TUMOR",33,0.0153527093351699
"M2","BIOCARTA_CLASSIC_PATHWAY",11,0.0153527093351699
"M2","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",40,0.0205378437331719
"MH","HALLMARK_KRAS_SIGNALING_DN",185,0.01481270549448
"MH","HALLMARK_INFLAMMATORY_RESPONSE",174,0.01481270549448
"MH","HALLMARK_COAGULATION",119,0.01481270549448
"M2","GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",66,0.034761862541796
"M2","CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN",35,0.0349249220090917
"M2","NABA_COLLAGENS",43,0.0351419935842061
"M2","REACTOME_ATTENUATION_PHASE",12,0.0409772948383332
"M2","KATSANOU_ELAVL1_TARGETS_UP",174,0.0473863388738391
"M8","ZHANG_UTERUS_C9_DENDRITIC_CELL",89,0.0357484892993226
"MH","HALLMARK_CHOLESTEROL_HOMEOSTASIS",63,0.0230072676422697
"M8","TABULA_MURIS_SENIS_TONGUE_KERATINOCYTE_AGEING",41,0.0390145477812449
