"","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000012428","ENSMUSG00000012428","Steap4",0.718575556118007,5.2266246139941,31.5451512189271,1.94856325615815e-08,1.01791763554274e-05
"ENSMUSG00000061132","ENSMUSG00000061132","Blnk",1.13841025082272,3.52837962962046,31.4260075936637,2.07186999807872e-08,1.0504990263788e-05
"ENSMUSG00000095612","ENSMUSG00000095612","Ighv5-4",1.90579678922477,4.73284005730122,31.164576148898,2.37052648394326e-08,1.16758588733422e-05
"ENSMUSG00000049001","ENSMUSG00000049001","Ndnf",0.752208524162684,8.61633032946885,30.949316452075,2.6485534780139e-08,1.26828926131894e-05
"ENSMUSG00000027227","ENSMUSG00000027227","Sord",0.815069433099797,5.95677157161033,30.8812867826688,2.74304037564594e-08,1.2780344063719e-05
"ENSMUSG00000095210","ENSMUSG00000095210","Ighv5-9-1",2.05645468712455,4.51979374884014,30.5733579675187,3.21478059815278e-08,1.45841059819884e-05
"ENSMUSG00000001865","ENSMUSG00000001865","Cpa3",2.2993734676906,4.66393319415798,30.4922895849931,3.35196079478016e-08,1.48165261900552e-05
"ENSMUSG00000054555","ENSMUSG00000054555","Adam12",1.06971871538333,3.54709764157099,30.3987023906461,3.51763384448648e-08,1.51601224612756e-05
"ENSMUSG00000040584","ENSMUSG00000040584","Abcb1a",0.569802093773676,6.05067521673513,30.2116478775628,3.87376004775835e-08,1.62877437715381e-05
"ENSMUSG00000033825","ENSMUSG00000033825","Tpsb2",3.30365219411282,4.98229290418191,30.0317224294629,4.25035877912453e-08,1.73439046993864e-05
"ENSMUSG00000067149","ENSMUSG00000067149","Jchain",2.14097684603755,9.29146130342748,29.9974417445718,4.3261668430513e-08,1.73439046993864e-05
"ENSMUSG00000094006","ENSMUSG00000094006","Igkv4-59",2.43647855018433,4.03175775664111,29.8624585660834,4.63806932414764e-08,1.81717447906775e-05
"ENSMUSG00000075014","ENSMUSG00000075014","Gm10800",3.14783509094653,1.04150616388729,29.7901991437446,4.81419590984538e-08,1.8442649619961e-05
"ENSMUSG00000096670","ENSMUSG00000096670","Ighv2-6",2.33151858237818,3.85678624245914,29.2676802736984,6.30384023756167e-08,2.36243264902882e-05
"ENSMUSG00000096490","ENSMUSG00000096490","Igkv10-94",2.77498811560957,3.38519824715362,28.7527312104997,8.22338675445123e-08,3.01623328212734e-05
"ENSMUSG00000103033","ENSMUSG00000103033","Ighv5-12-4",2.30770801455013,1.10291708768548,28.1636809055707,1.11476893674001e-07,4.00364618759605e-05
"ENSMUSG00000022231","ENSMUSG00000022231","Sema5a",0.653958386175044,6.30771894815607,27.7099802666128,1.40933737865199e-07,4.95827899399626e-05
"ENSMUSG00000076501","ENSMUSG00000076501","Igkv2-137",2.58144598598765,2.97426576273595,27.5906779759388,1.49899460768885e-07,5.16823360838963e-05
"ENSMUSG00000076614","ENSMUSG00000076614","Ighg1",2.94917003358729,4.57826391843893,27.4929735383085,1.57666276646191e-07,5.20261399835692e-05
"ENSMUSG00000074109","ENSMUSG00000074109","Mrgprx2",3.75103470709672,1.23044327834741,27.4762626979431,1.59034496443439e-07,5.20261399835692e-05
"ENSMUSG00000094502","ENSMUSG00000094502","Ighv1-69",3.29883798709179,0.6229774024777,27.4651562340594,1.59950427468482e-07,5.20261399835692e-05
"ENSMUSG00000038508","ENSMUSG00000038508","Gdf15",2.03630188395749,4.13188521107214,26.9563574252428,2.08101537716598e-07,6.64344890499339e-05
"ENSMUSG00000028600","ENSMUSG00000028600","Podn",0.732595016347195,5.89383990982106,26.7811442940817,2.27849743695277e-07,7.1416395119325e-05
"ENSMUSG00000064325","ENSMUSG00000064325","Hhip",0.961028322991889,6.13791814806833,26.6799274991344,2.4010286414918e-07,7.39130941976378e-05
"ENSMUSG00000021803","ENSMUSG00000021803","Cdhr1",2.67462510894179,1.87218172933178,26.2837196792993,2.94763012753521e-07,8.9147711874701e-05
"ENSMUSG00000095429","ENSMUSG00000095429","Ighv5-12",1.85134628987348,5.32269371914246,25.9446018052436,3.51356570734158e-07,0.000104431653842865
"ENSMUSG00000021198","ENSMUSG00000021198","Unc79",0.891118949522915,3.71371941477896,25.874266941895,3.64394654471157e-07,0.000106471177092005
"ENSMUSG00000030067","ENSMUSG00000030067","Foxp1",-0.641411773889523,7.37882453238935,25.7966700763129,3.79342370505524e-07,0.000108991385419079
"ENSMUSG00000015451","ENSMUSG00000015451","C4a",1.05612433526818,3.93964882093925,25.6992797844797,3.98975924122663e-07,0.000112753212392633
"ENSMUSG00000091523","ENSMUSG00000091523","AU040972",0.844281233337442,5.6098855853803,25.6579042825012,4.07622431358746e-07,0.000113338759583765
"ENSMUSG00000040675","ENSMUSG00000040675","Mthfd1l",1.00863016422379,3.96678946228379,25.1086674293154,5.41887459066493e-07,0.000148279331854719
"ENSMUSG00000040612","ENSMUSG00000040612","Ildr2",1.25288157641378,5.02260358812994,24.9746751072487,5.80883147637255e-07,0.000154917347244909
"ENSMUSG00000048988","ENSMUSG00000048988","Elfn1",-0.725954357164868,5.15012091236567,24.9639648136486,5.84119007536349e-07,0.000154917347244909
"ENSMUSG00000105646","ENSMUSG00000105646","Gm30211",2.00233556088565,0.575176283912583,24.8943173346122,6.05606780990109e-07,0.000156581706827769
"ENSMUSG00000037664","ENSMUSG00000037664","Cdkn1c",-0.659676020425345,5.16512627600822,24.884937807038,6.08560494080895e-07,0.000156581706827769
"ENSMUSG00000095642","ENSMUSG00000095642","Ighv14-3",2.08879876720654,3.07626607165091,24.8189856243012,6.29741439398745e-07,0.000159648715791102
"ENSMUSG00000095079","ENSMUSG00000095079","Igha",2.07859724948598,11.0041994481714,24.696270464291,6.71139224370395e-07,0.000167287568959041
"ENSMUSG00000040026","ENSMUSG00000040026","Saa3",2.69863871620592,3.88480450272335,24.6730303598103,6.79281270789075e-07,0.000167287568959041
"ENSMUSG00000009394","ENSMUSG00000009394","Syn2",1.04407839632529,3.82645178206717,24.3253579023812,8.13609128657122e-07,0.00019754658829465
"ENSMUSG00000026069","ENSMUSG00000026069","Il1rl1",1.71096118866771,3.82666718927725,24.0270874392259,9.49899064004731e-07,0.000222647151736067
"ENSMUSG00000030562","ENSMUSG00000030562","Nox4",0.591823428816875,6.21412532171012,23.9698797877541,9.78546377266809e-07,0.000222647151736067
"ENSMUSG00000024353","ENSMUSG00000024353","Mzb1",1.48975464104187,3.31489591847261,23.9692620611136,9.78860392036924e-07,0.000222647151736067
"ENSMUSG00000076523","ENSMUSG00000076523","Igkv15-103",2.11074712955407,4.16221323245618,23.9617201241506,9.82702413696541e-07,0.000222647151736067
"ENSMUSG00000093861","ENSMUSG00000093861","Igkv1-110",1.71466479956858,5.32497500273019,23.9437269188746,9.91929719593891e-07,0.000222647151736067
"ENSMUSG00000095583","ENSMUSG00000095583","Ighv14-2",2.17298549617951,2.40030777311377,23.9387846121802,9.94479417812936e-07,0.000222647151736067
"ENSMUSG00000020826","ENSMUSG00000020826","Nos2",1.01498839817536,4.22570850756985,23.8791053302315,1.02579132772542e-06,0.000226713034598187
"ENSMUSG00000020340","ENSMUSG00000020340","Cyfip2",0.621193103807984,5.55345484641711,23.8056769606198,1.0656769303479e-06,0.000232546893699587
"ENSMUSG00000040046","ENSMUSG00000040046","Tph1",3.23741451923635,1.25088769552434,23.6364278885464,1.16363709246913e-06,0.000250749247963442
"ENSMUSG00000076563","ENSMUSG00000076563","Igkv5-48",2.72648169494421,4.73449267693639,23.5728551073161,1.20272295757935e-06,0.000255972111922352
"ENSMUSG00000046186","ENSMUSG00000046186","Cd109",1.82706245013845,3.37549101666623,23.513096811897,1.24066344697117e-06,0.000260826794662633
"ENSMUSG00000037010","ENSMUSG00000037010","Apln",0.586601908870718,6.67064791399295,23.4630786991901,1.27334121819905e-06,0.000264471436873898
"ENSMUSG00000026094","ENSMUSG00000026094","Stk17b",0.666966204714281,6.43925845492798,23.4348197703771,1.29218349497633e-06,0.000265189896070202
"ENSMUSG00000029772","ENSMUSG00000029772","Ahcyl2",-0.667646281763516,6.97805566132869,23.2784087570486,1.40164687633284e-06,0.00028427047648355
"ENSMUSG00000028957","ENSMUSG00000028957","Per3",1.26441663181893,6.16064725404965,23.2008012891121,1.45936508448061e-06,0.000292534821992572
"ENSMUSG00000102942","ENSMUSG00000102942","Ighv1-33",5.95220773441156,-0.0141464054418287,23.1552843231961,1.49431991317979e-06,0.000296098631992028
"ENSMUSG00000094335","ENSMUSG00000094335","Igkv1-117",2.11773348065978,5.05655439695467,23.0681308572072,1.56361025491719e-06,0.000306307695278608
"ENSMUSG00000076646","ENSMUSG00000076646","Ighv2-6-8",2.42996238018011,4.07381532884241,22.9986073397939,1.62118796750491e-06,0.000314018644627159
"ENSMUSG00000030352","ENSMUSG00000030352","Tspan9",-0.534231196742431,7.80288499512923,22.8335083870608,1.76658664617976e-06,0.000338379857705477
"ENSMUSG00000097993","ENSMUSG00000097993","Ptprv",1.00583308192937,2.43072708289706,22.7059381644327,1.88783571973312e-06,0.000357630768928343
"ENSMUSG00000061068","ENSMUSG00000061068","Mcpt4",2.52902263180951,5.14671831120878,22.6839019683703,1.90961008439879e-06,0.000357823567879899
"ENSMUSG00000076940","ENSMUSG00000076940","Iglv2",2.50715652375688,2.27809336479122,22.6410976354845,1.95262842517759e-06,0.00036070051686673
"ENSMUSG00000031497","ENSMUSG00000031497","Tnfsf13b",0.701638447038662,5.00752557104235,22.6271930759603,1.96681063782543e-06,0.00036070051686673
"ENSMUSG00000102364","ENSMUSG00000102364","Ighv8-5",2.73540644625824,2.18463167360315,22.5202965262196,2.0793493973207e-06,0.000377325308004331
"ENSMUSG00000024680","ENSMUSG00000024680","Ms4a2",1.98868467670275,1.96802072933421,22.4795934214568,2.12387954223505e-06,0.000381391244047813
"ENSMUSG00000073530","ENSMUSG00000073530","Pappa2",1.81167195572765,3.2233213039436,22.4495945924155,2.15731020078929e-06,0.000383136947527951
"ENSMUSG00000094075","ENSMUSG00000094075","Ighv1-80",2.43029327345002,3.43357573971776,22.4312164825017,2.17805098078422e-06,0.000383136947527951
"ENSMUSG00000076555","ENSMUSG00000076555","Igkv4-57-1",3.34995672920416,4.0308844653382,22.3978109172861,2.21626475659721e-06,0.000385921092312923
"ENSMUSG00000032595","ENSMUSG00000032595","Cdhr4",0.632062064568238,4.72567812381003,22.3105054138965,2.31934288660091e-06,0.000398733520901765
"ENSMUSG00000028259","ENSMUSG00000028259","Fhl5",1.89526246101353,0.282581815577858,22.2966784824594,2.33610334770452e-06,0.000398733520901765
"ENSMUSG00000094117","ENSMUSG00000094117","Igkv3-12",2.26696874552433,4.67905395434401,22.2564737879763,2.38553140927009e-06,0.000403178195729481
"ENSMUSG00000020571","ENSMUSG00000020571","Pdia6",-0.560893528198,7.79560700167618,22.1929320904257,2.46579858684364e-06,0.000412698076102888
"ENSMUSG00000038776","ENSMUSG00000038776","Ephx1",0.475521902195085,7.68634118075616,22.1328199357863,2.54422635320421e-06,0.000419339165590917
"ENSMUSG00000076618","ENSMUSG00000076618","Ighj4",1.61978339307597,2.29456105488386,22.1253631865659,2.55412798811104e-06,0.000419339165590917
"ENSMUSG00000070469","ENSMUSG00000070469","Adamtsl3",0.607461093490485,5.46668927658969,21.9968630474738,2.73096453942408e-06,0.000440159410519323
"ENSMUSG00000021379","ENSMUSG00000021379","Id4",0.681982760352893,4.45619871221847,21.9961310307726,2.73200631855488e-06,0.000440159410519323
"ENSMUSG00000095519","ENSMUSG00000095519","Ighv1-66",1.81838256615496,2.0738605213731,21.8543918352975,2.94142593021449e-06,0.000469511496397848
"ENSMUSG00000005339","ENSMUSG00000005339","Fcer1a",2.21720403886445,1.5475665384883,21.5717436390172,3.4083646331012e-06,0.000539053191835152
"ENSMUSG00000030237","ENSMUSG00000030237","Slco1a4",2.82307816002846,0.583261924680741,21.5284756324465,3.4861350937176e-06,0.000546340753459979
"ENSMUSG00000003882","ENSMUSG00000003882","Il7r",0.875733401252661,4.70348674735566,21.3049726875656,3.91714055332523e-06,0.000608356630619582
"ENSMUSG00000076613","ENSMUSG00000076613","Ighg2b",2.39698166306699,6.39220653713246,21.1774210920792,4.18667866872883e-06,0.00064441208544836
"ENSMUSG00000094356","ENSMUSG00000094356","Igkv8-28",2.58178607234065,3.21513576907444,21.0836581308714,4.39661688977085e-06,0.000670387036646316
"ENSMUSG00000095127","ENSMUSG00000095127","Ighv1-82",2.45917011322255,2.40853698971515,21.0597135124985,4.45190258348662e-06,0.000670387036646316
"ENSMUSG00000031626","ENSMUSG00000031626","Sorbs2",0.866997234055673,4.93795311901903,21.0510407859862,4.47209868404933e-06,0.000670387036646316
"ENSMUSG00000039013","ENSMUSG00000039013","Siglec5",-0.946181847998971,3.76321493649997,21.0078930771104,4.57395131016262e-06,0.000679744367550805
"ENSMUSG00000050425","ENSMUSG00000050425","Mrgprb2",3.32960258945202,0.982098500329731,20.9586131024716,4.6931305814655e-06,0.00068720279055398
"ENSMUSG00000028698","ENSMUSG00000028698","Pik3r3",0.687379541859731,5.26911484867349,20.9542362888524,4.70386503192585e-06,0.00068720279055398
"ENSMUSG00000051242","ENSMUSG00000051242","Pcdhb9",0.988161075290762,4.66217764251881,20.9298161416675,4.76421106894911e-06,0.000690170038803477
"ENSMUSG00000029608","ENSMUSG00000029608","Rph3a",4.95834169160651,-0.0155899151428871,20.8733421452682,4.90676024234963e-06,0.000704172321931649
"ENSMUSG00000066607","ENSMUSG00000066607","6030419C18Rik",-0.947320957970026,3.37642875321562,20.8594166415404,4.94256342906952e-06,0.000704172321931649
"ENSMUSG00000031825","ENSMUSG00000031825","Crispld2",-0.823761636980111,6.26946166354563,20.8251284322995,5.03184179314638e-06,0.000711015743213528
"ENSMUSG00000032575","ENSMUSG00000032575","Manf",-0.621028057517978,6.66738210597061,20.795434210673,5.11046527330796e-06,0.000716254559728096
"ENSMUSG00000094164","ENSMUSG00000094164","Ighv2-3",2.41310034321165,2.08353450058872,20.6695395100577,5.45773634870093e-06,0.000755123653268207
"ENSMUSG00000020473","ENSMUSG00000020473","Aebp1",0.494070433145963,7.49549177485449,20.6563999476287,5.495319102106e-06,0.000755123653268207
"ENSMUSG00000041729","ENSMUSG00000041729","Coro2b",-0.654007629121192,5.67563285643926,20.6480957233523,5.51920530841662e-06,0.000755123653268207
"ENSMUSG00000051279","ENSMUSG00000051279","Gdf6",1.35348350768959,3.00176865653486,20.6156113728904,5.6136484285252e-06,0.000761997521727134
"ENSMUSG00000031274","ENSMUSG00000031274","Col4a5",0.410941444978578,7.00469330422335,20.5267129794282,5.88048351533837e-06,0.000791981682194674
"ENSMUSG00000023992","ENSMUSG00000023992","Trem2",1.75874522171317,4.63511247997392,20.452296878351,6.11361421008226e-06,0.000810854118627391
"ENSMUSG00000061119","ENSMUSG00000061119","Prcp",0.667214591042396,5.76682698658322,20.4519620418447,6.11468388082608e-06,0.000810854118627391
"ENSMUSG00000038209","ENSMUSG00000038209","Itln1",1.77017129237307,3.31143081672547,20.3675825120413,6.3903211549291e-06,0.000835717838277874
"ENSMUSG00000098814","ENSMUSG00000098814","Igkv19-93",2.73727557204303,3.82247570619444,20.3564854404019,6.42748742636924e-06,0.000835717838277874
"ENSMUSG00000060373","ENSMUSG00000060373","Hnrnpc",-0.436339373357384,7.15525304099758,20.3305848370468,6.51508005584993e-06,0.000835717838277874
"ENSMUSG00000033200","ENSMUSG00000033200","Tpsg1",3.93656189683466,-0.0724153804389177,20.3229046253979,6.54128318133661e-06,0.000835717838277874
"ENSMUSG00000033590","ENSMUSG00000033590","Myo5c",-0.560465883362146,6.86877227858503,20.3110317285787,6.58199911801157e-06,0.000835717838277874
"ENSMUSG00000034593","ENSMUSG00000034593","Myo5a",0.825153623866092,6.36130618006826,20.3078213513962,6.59305214953251e-06,0.000835717838277874
"ENSMUSG00000016283","ENSMUSG00000016283","H2-M2",1.68061846416727,3.6211926194875,20.2616281917929,6.75416932237862e-06,0.000849891422981643
"ENSMUSG00000025473","ENSMUSG00000025473","Adam8",0.712657580324831,4.81361674650371,20.2297683122932,6.86759082001837e-06,0.00085790143584273
"ENSMUSG00000095335","ENSMUSG00000095335","Igkv3-5",2.39061316936227,4.55061225793402,20.1966609402084,6.98747966624397e-06,0.000866598287527912
"ENSMUSG00000028211","ENSMUSG00000028211","Trp53inp1",0.53274768712373,7.13749516168789,20.1538894445335,7.14548021069544e-06,0.00087986380965842
"ENSMUSG00000003379","ENSMUSG00000003379","Cd79a",1.01184406288552,4.64079678524999,20.1029116890814,7.33848696425188e-06,0.00089722111189176
"ENSMUSG00000052889","ENSMUSG00000052889","Prkcb",0.849831529318981,4.03716870988263,20.0858140544315,7.40438538179745e-06,0.000898902814062016
"ENSMUSG00000020658","ENSMUSG00000020658","Efr3b",0.825195425482908,4.51214972189477,20.0705782711019,7.46360815904378e-06,0.000899756231145145
"ENSMUSG00000076672","ENSMUSG00000076672","Ighv3-6",3.19013488461723,3.75230604843987,20.0386133282456,7.58940855645526e-06,0.000908568153505085
"ENSMUSG00000076522","ENSMUSG00000076522","Igkv16-104",2.35481667018916,4.54015356075138,19.9370904652297,8.00325155393935e-06,0.000951503817505934
"ENSMUSG00000026358","ENSMUSG00000026358","Rgs1",1.66146713609181,3.00986853654681,19.8789985320079,8.25016888504444e-06,0.000974141516501925
"ENSMUSG00000027955","ENSMUSG00000027955","Fam198b",0.632494092930184,6.2244379275567,19.7685398163838,8.74096525566635e-06,0.00102043923239732
"ENSMUSG00000010047","ENSMUSG00000010047","Hyal2",-0.525467073052746,6.41832796287567,19.7642384522364,8.7606593418878e-06,0.00102043923239732
"ENSMUSG00000049723","ENSMUSG00000049723","Mmp12",2.58437671193862,6.72064133632593,19.7360372694316,8.89088854073099e-06,0.00102865790304471
"ENSMUSG00000036437","ENSMUSG00000036437","Npy1r",0.793211752067236,3.88325906364385,19.6229939901888,9.43271376507189e-06,0.0010840703506405
"ENSMUSG00000095866","ENSMUSG00000095866","Ighv2-4",2.50631278017446,-0.0561709829773106,19.5726071532694,9.68478768738297e-06,0.00109989239139356
"ENSMUSG00000024173","ENSMUSG00000024173","Tpsab1",3.17580365632467,2.58301758618116,19.5700046384146,9.69798964509663e-06,0.00109989239139356
"ENSMUSG00000095170","ENSMUSG00000095170","Ighv8-11",1.71129603646595,3.30482990912078,19.5088742723272,1.00133407908375e-05,0.00112823517577286
"ENSMUSG00000005547","ENSMUSG00000005547","Cyp2a5",0.88091234755,7.01496391143615,19.3814325527304,1.07042742110535e-05,0.00119825313717111
"ENSMUSG00000026389","ENSMUSG00000026389","Steap3",0.467080288145192,6.4360384438951,19.3368391721057,1.09571833582458e-05,0.00121865086395354
"ENSMUSG00000030357","ENSMUSG00000030357","Fkbp4",-0.690606203172095,7.45295488390344,19.227493377649,1.16030236972362e-05,0.00128220849690164
"ENSMUSG00000094546","ENSMUSG00000094546","Ighv1-26",2.4249888701164,1.92124284819803,19.2104306054405,1.17071958380181e-05,0.00128547993026493
"ENSMUSG00000032249","ENSMUSG00000032249","Anp32a",-0.464141372243101,8.00349434312745,19.14560183714,1.21116262786688e-05,0.001321010442823
"ENSMUSG00000022496","ENSMUSG00000022496","Tnfrsf17",2.39679767186172,0.0199409410701912,19.1236954381231,1.22514359038011e-05,0.001321010442823
"ENSMUSG00000026623","ENSMUSG00000026623","Lpgat1",0.464903070518466,7.55239780449936,19.1222575964877,1.22606688817031e-05,0.001321010442823
"ENSMUSG00000020758","ENSMUSG00000020758","Itgb4",0.527904314642599,5.22472235216778,19.0985214852335,1.2414102080382e-05,0.0013292341972901
"ENSMUSG00000096150","ENSMUSG00000096150","Ighv1-85",2.74272872524569,-0.426807632193473,19.0658484142405,1.26284639489053e-05,0.00134384006182209
"ENSMUSG00000047671","ENSMUSG00000047671","Tctex1d4",0.753725689084353,3.38759439572133,19.023222686818,1.29137217152752e-05,0.00136111161560959
"ENSMUSG00000076598","ENSMUSG00000076598","Igkv3-7",2.23223803020925,4.11375889581387,19.0180639869485,1.2948680605602e-05,0.00136111161560959
"ENSMUSG00000009185","ENSMUSG00000009185","Ccl8",1.79712970670366,3.07839843866705,18.7898587158925,1.45941080742715e-05,0.00151855531073872
"ENSMUSG00000070942","ENSMUSG00000070942","Il1rl2",0.683817017952414,4.46163474541579,18.7708779653712,1.47400795645305e-05,0.00151855531073872
"ENSMUSG00000094509","ENSMUSG00000094509","Ighv14-1",3.56575253380034,0.478249545290013,18.7699981180001,1.47468814822535e-05,0.00151855531073872
"ENSMUSG00000000792","ENSMUSG00000000792","Slc5a5",1.46759750791939,1.07678549511055,18.7632898855877,1.47988451884741e-05,0.00151855531073872
"ENSMUSG00000032537","ENSMUSG00000032537","Ephb1",1.4908352702037,2.49994611100907,18.5120995212641,1.68829111291159e-05,0.00172215683405224
"ENSMUSG00000026656","ENSMUSG00000026656","Fcgr2b",0.871460068647361,4.84912386659104,18.4467508009942,1.74718474183701e-05,0.00177174810379577
"ENSMUSG00000044337","ENSMUSG00000044337","Ackr3",0.630409714289539,5.60826998466226,18.374281619798,1.81491210807684e-05,0.00181985387392926
"ENSMUSG00000053846","ENSMUSG00000053846","Lipg",-0.992296698070785,5.55346889239309,18.3689507112511,1.81999712026146e-05,0.00181985387392926
"ENSMUSG00000076580","ENSMUSG00000076580","Igkv8-27",2.03948876807111,3.52943703580028,18.3623706499577,1.82629340559059e-05,0.00181985387392926
"ENSMUSG00000076596","ENSMUSG00000076596","Igkv3-10",2.19599830179341,3.37396698062384,18.3045637864525,1.88255632278531e-05,0.00186513726715494
"ENSMUSG00000027338","ENSMUSG00000027338","Prnd",2.35688008619278,1.20569011173871,18.2375525571991,1.94996078525869e-05,0.00192087851297569
"ENSMUSG00000036887","ENSMUSG00000036887","C1qa",0.725413705640301,6.2134848108826,18.138125582598,2.05446521760456e-05,0.00201232533444801
"ENSMUSG00000039114","ENSMUSG00000039114","Nrn1",-1.05018929586295,4.56221611674519,18.079932227939,2.11822214327046e-05,0.0020630526286915
"ENSMUSG00000014602","ENSMUSG00000014602","Kif1a",0.830481931215473,5.0145513796352,18.0446761279448,2.15781205552982e-05,0.00208857593456536
"ENSMUSG00000093894","ENSMUSG00000093894","Ighv1-53",2.20055382698031,1.47021101209552,18.0351301246349,2.16865881018156e-05,0.00208857593456536
"ENSMUSG00000026384","ENSMUSG00000026384","Ptpn4",0.529774103958452,5.92916954911416,17.97379449159,2.23967094875413e-05,0.00212093396687429
"ENSMUSG00000076518","ENSMUSG00000076518","Igkv2-112",3.79386292316235,-0.0912349079039715,17.9675875925637,2.24698598655715e-05,0.00212093396687429
"ENSMUSG00000055116","ENSMUSG00000055116","Arntl",-1.68574264715813,3.87019820719412,17.9674099691476,2.24719567460911e-05,0.00212093396687429
