"source","name","ngenes","pvalue_adjust"
"M2","REACTOME_TRANSLATION",208,5.09758825602269e-12
"M2","REACTOME_FCGR_ACTIVATION",44,5.16284389640087e-12
"M5","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",157,2.51854240874727e-11
"M3","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",157,2.51854240874727e-11
"M2","LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN",1392,3.64697138711969e-11
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",369,1.98297960852339e-10
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",369,1.98297960852339e-10
"M2","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",129,8.39297867259299e-11
"M5","GOMF_ODORANT_BINDING",63,2.05391252621643e-10
"M3","GOMF_ODORANT_BINDING",63,2.05391252621643e-10
"M5","GOBP_SENSORY_PERCEPTION",653,2.4425055548832e-10
"M3","GOBP_SENSORY_PERCEPTION",653,2.4425055548832e-10
"M2","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",50,1.19787799825968e-10
"M2","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",58,1.19787799825968e-10
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_BRAIN_PERICYTE_AGEING",653,3.26629065170774e-11
"M5","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",471,7.18725452675399e-10
"M3","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",471,7.18725452675399e-10
"M8","TABULA_MURIS_SENIS_LUNG_CLASSICAL_MONOCYTE_AGEING",367,4.84015569406115e-11
"M2","REACTOME_METABOLISM_OF_RNA",486,5.64297748002427e-10
"M5","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,2.62406448805812e-09
"M3","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,2.62406448805812e-09
"M8","TABULA_MURIS_SENIS_LARGE_INTESTINE_SECRETORY_CELL_AGEING",592,1.70168537547848e-10
"M2","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",65,1.57008303592282e-09
"M8","TABULA_MURIS_SENIS_DIAPHRAGM_MESENCHYMAL_STEM_CELL_AGEING",334,2.34203318513843e-10
"M8","DESCARTES_ORGANOGENESIS_WHITE_BLOOD_CELLS",562,3.79350431205578e-10
"M8","TABULA_MURIS_SENIS_LARGE_INTESTINE_INTESTINAL_CRYPT_STEM_CELL_AGEING",331,6.52781800782456e-10
"M5","GOBP_RNA_PROCESSING",770,1.95912008927538e-08
"M3","GOBP_RNA_PROCESSING",770,1.95912008927538e-08
"M2","LAZARO_GENETIC_MOUSE_MODEL_HIGH_GRADE_LARGE_CELL_NEUROENDOCRINE_LUNG_CARCINOMA_DN",467,7.69355640426641e-09
"M5","GOCC_LARGE_RIBOSOMAL_SUBUNIT",119,1.95912008927538e-08
"M3","GOCC_LARGE_RIBOSOMAL_SUBUNIT",119,1.95912008927538e-08
"M2","NABA_MATRISOME",920,1.00043748237239e-08
"M8","TABULA_MURIS_SENIS_MARROW_NK_CELL_AGEING",455,1.85448907739272e-09
"M8","TABULA_MURIS_SENIS_KIDNEY_EPITHELIAL_CELL_OF_PROXIMAL_TUBULE_AGEING",341,2.37678816134737e-09
"M2","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",58,2.25741368156207e-08
"M2","REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",159,6.258074274965e-08
"M8","ZHANG_UTERUS_C13_EPITHELIAL1_CELL",328,1.02674119809461e-08
"M5","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",355,2.80569799202165e-07
"M3","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",355,2.80569799202165e-07
"M8","TABULA_MURIS_SENIS_GONADAL_ADIPOSE_TISSUE_ENDOTHELIAL_CELL_AGEING",913,1.55204805104425e-08
"M5","GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT",65,4.45989770183093e-07
"M3","GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT",65,4.45989770183093e-07
"M2","LIAN_LIPA_TARGETS_6M",84,2.16108996459752e-07
"M2","MIKKELSEN_MEF_HCP_WITH_H3K27ME3",525,2.26902721132997e-07
"M5","GOCC_CYTOSOLIC_RIBOSOME",122,7.10422722767017e-07
"M3","GOCC_CYTOSOLIC_RIBOSOME",122,7.10422722767017e-07
"M5","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",457,7.71404165471085e-07
"M3","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",457,7.71404165471085e-07
"M5","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX",247,7.71404165471085e-07
"M3","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX",247,7.71404165471085e-07
"M5","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,8.868165507101e-07
"M3","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,8.868165507101e-07
"M2","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",114,4.11872954616198e-07
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",93,5.75231219232773e-07
"M5","GOBP_IMMUNE_EFFECTOR_PROCESS",682,2.30957534368808e-06
"M3","GOBP_IMMUNE_EFFECTOR_PROCESS",682,2.30957534368808e-06
"M8","TABULA_MURIS_SENIS_MARROW_HEMATOPOIETIC_STEM_CELL_AGEING",597,1.18680520145985e-07
"M2","ZENG_GU_ICB_CONTROL_METAGENE_8_PRECICTIVE_ICB_RESPONSE",188,1.17757566847762e-06
"M8","TABULA_MURIS_SENIS_MAMMARY_GLAND_ENDOTHELIAL_CELL_AGEING",463,1.82470651323782e-07
"M5","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,4.28118849474982e-06
"M3","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,4.28118849474982e-06
"M5","GOCC_SIDE_OF_MEMBRANE",738,5.27385752341644e-06
"M3","GOCC_SIDE_OF_MEMBRANE",738,5.27385752341644e-06
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",103,2.10908336245337e-06
"M5","GOBP_TRANSLATION",556,6.2400334804576e-06
"M3","GOBP_TRANSLATION",556,6.2400334804576e-06
"M2","LIAN_LIPA_TARGETS_3M",67,4.3927441084693e-06
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_ENDOTHELIAL_CELL_AGEING",333,6.74355631402437e-07
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",151,1.54945558509171e-05
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",151,1.54945558509171e-05
"M2","HOUNKPE_HOUSEKEEPING_GENES",905,6.63674738416236e-06
"M8","TABULA_MURIS_SENIS_DIAPHRAGM_SKELETAL_MUSCLE_SATELLITE_CELL_AGEING",229,8.22974362183239e-07
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",28,7.06920079173104e-06
"M5","GOCC_CELL_SURFACE",969,2.71486170430151e-05
"M3","GOCC_CELL_SURFACE",969,2.71486170430151e-05
"M5","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",572,3.50940036841301e-05
"M3","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",572,3.50940036841301e-05
"M2","ZENG_GU_ICB_CONTROL_METAGENE_25_PRECICTIVE_ICB_RESPONSE",185,1.29151098239015e-05
"M8","TABULA_MURIS_SENIS_MESENTERIC_ADIPOSE_TISSUE_MESENCHYMAL_STEM_CELL_OF_ADIPOSE_AGEING",573,2.17438762591049e-06
"M5","GOCC_ORGANELLE_INNER_MEMBRANE",500,4.93728579408572e-05
"M3","GOCC_ORGANELLE_INNER_MEMBRANE",500,4.93728579408572e-05
"M5","GOBP_MITOCHONDRIAL_GENE_EXPRESSION",149,5.91685130098027e-05
"M3","GOBP_MITOCHONDRIAL_GENE_EXPRESSION",149,5.91685130098027e-05
"M2","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",79,3.10488913533178e-05
"M8","TABULA_MURIS_SENIS_BROWN_ADIPOSE_TISSUE_MESENCHYMAL_STEM_CELL_OF_ADIPOSE_AGEING",868,4.47342568916614e-06
"M2","STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN",450,3.57632279409e-05
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",49,0.000113348092198318
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",49,0.000113348092198318
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",97,0.000119442943721755
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",97,0.000119442943721755
"M5","GOMF_GATED_CHANNEL_ACTIVITY",284,0.000136971478036774
"M3","GOMF_GATED_CHANNEL_ACTIVITY",284,0.000136971478036774
"M5","GOBP_DETECTION_OF_STIMULUS",301,0.000143259231497433
"M3","GOBP_DETECTION_OF_STIMULUS",301,0.000143259231497433
"M5","GOCC_IGG_IMMUNOGLOBULIN_COMPLEX",10,0.000144950997723192
"M3","GOCC_IGG_IMMUNOGLOBULIN_COMPLEX",10,0.000144950997723192
"M5","GOMF_RNA_BINDING",962,0.000174776838781958
"M3","GOMF_RNA_BINDING",962,0.000174776838781958
"M2","WP_GPCRS_ODORANT",103,7.17532632565227e-05
"M8","TABULA_MURIS_SENIS_SKIN_EPIDERMAL_CELL_AGEING",531,9.46938180777244e-06
"M5","GOCC_MITOCHONDRIAL_MATRIX",259,0.000207438132396008
"M3","GOCC_MITOCHONDRIAL_MATRIX",259,0.000207438132396008
"M8","TABULA_MURIS_SENIS_MARROW_IMMATURE_B_CELL_AGEING",206,1.05162857671286e-05
"M2","REACTOME_MITOCHONDRIAL_TRANSLATION",77,8.75497216016357e-05
"M5","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",471,0.000242899115876486
"M3","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",471,0.000242899115876486
"M5","GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",248,0.000242899115876486
"M3","GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",248,0.000242899115876486
"M5","GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",148,0.000242899115876486
"M3","GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",148,0.000242899115876486
"M2","MIKKELSEN_MEF_ICP_WITH_H3K27ME3",185,0.000120649077869868
"M5","GOBP_RESPONSE_TO_PHEROMONE",12,0.000378892150383838
"M3","GOBP_RESPONSE_TO_PHEROMONE",12,0.000378892150383838
"M5","GOBP_ACUTE_INFLAMMATORY_RESPONSE",98,0.000380134034827092
"M3","GOBP_ACUTE_INFLAMMATORY_RESPONSE",98,0.000380134034827092
"M5","GOBP_PROTEIN_FOLDING",151,0.000385071672839165
"M3","GOBP_PROTEIN_FOLDING",151,0.000385071672839165
"M2","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",268,0.000175257200181472
"M5","GOBP_MITOCHONDRIAL_TRANSLATION",115,0.000471086909628664
"M3","GOBP_MITOCHONDRIAL_TRANSLATION",115,0.000471086909628664
"M5","GOBP_COMPLEMENT_ACTIVATION",58,0.000497699753113238
"M3","GOBP_COMPLEMENT_ACTIVATION",58,0.000497699753113238
"M2","NABA_MATRISOME_ASSOCIATED",665,0.000221174197819714
"M5","GOBP_MRNA_PROCESSING",391,0.000771117770999219
"M3","GOBP_MRNA_PROCESSING",391,0.000771117770999219
"M8","TABULA_MURIS_SENIS_MARROW_ERYTHROBLAST_AGEING",172,4.74671089994989e-05
"M2","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",108,0.000451792637831356
"M5","GOMF_UNFOLDED_PROTEIN_BINDING",79,0.00106525167739248
"M3","GOMF_UNFOLDED_PROTEIN_BINDING",79,0.00106525167739248
"M5","GOBP_RIBOSOME_BIOGENESIS",269,0.00116511351182905
"M3","GOBP_RIBOSOME_BIOGENESIS",269,0.00116511351182905
"M5","GOMF_PROTEIN_FOLDING_CHAPERONE",55,0.00134184629074307
"M3","GOMF_PROTEIN_FOLDING_CHAPERONE",55,0.00134184629074307
"M5","GOBP_RNA_SPLICING",360,0.00144149756231421
"M3","GOBP_RNA_SPLICING",360,0.00144149756231421
"M5","GOBP_MRNA_METABOLIC_PROCESS",594,0.00144632769590018
"M3","GOBP_MRNA_METABOLIC_PROCESS",594,0.00144632769590018
"M5","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",197,0.00177711410896654
"M3","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",197,0.00177711410896654
"M5","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",361,0.00177711410896654
"M3","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",361,0.00177711410896654
"M5","GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",395,0.00193453888895324
"M3","GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",395,0.00193453888895324
"M2","NABA_CORE_MATRISOME",255,0.000939032348028818
"M2","WP_GPCRS_CLASS_A_RHODOPSINLIKE",151,0.000993825060340517
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE",212,0.0021227340955744
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE",212,0.0021227340955744
"M5","GOBP_RRNA_METABOLIC_PROCESS",218,0.00220876653763246
"M3","GOBP_RRNA_METABOLIC_PROCESS",218,0.00220876653763246
"M5","GOCC_ORGANELLAR_RIBOSOME",79,0.00220876653763246
"M3","GOCC_ORGANELLAR_RIBOSOME",79,0.00220876653763246
"M2","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",134,0.00121419070390904
"M8","TABULA_MURIS_SENIS_GONADAL_ADIPOSE_TISSUE_MESENCHYMAL_STEM_CELL_OF_ADIPOSE_AGEING",595,0.000188840311642858
"M2","WP_GPCRS_NONODORANT",229,0.00133105278537182
"M5","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",34,0.00293942228285777
"M3","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",34,0.00293942228285777
"M5","GOBP_OXIDATIVE_PHOSPHORYLATION",128,0.00293942228285777
"M3","GOBP_OXIDATIVE_PHOSPHORYLATION",128,0.00293942228285777
"M2","BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES",65,0.00139694711190729
"M2","MIKKELSEN_MCV6_HCP_WITH_H3K27ME3",387,0.00140875286018171
"M8","DESCARTES_ORGANOGENESIS_EPENDYMAL_CELL",270,0.000210349203002317
"M5","GOCC_SMALL_RIBOSOMAL_SUBUNIT",72,0.00369747255655941
"M3","GOCC_SMALL_RIBOSOMAL_SUBUNIT",72,0.00369747255655941
"M5","GOBP_CYTOPLASMIC_TRANSLATION",143,0.00393285613373781
"M3","GOBP_CYTOPLASMIC_TRANSLATION",143,0.00393285613373781
"M5","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",187,0.00393285613373781
"M3","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",187,0.00393285613373781
"M2","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",161,0.00183142509546514
"M5","GOMF_HORMONE_ACTIVITY",101,0.00396852587830341
"M3","GOMF_HORMONE_ACTIVITY",101,0.00396852587830341
"M5","GOMF_IMMUNOGLOBULIN_BINDING",23,0.00430260757008239
"M3","GOMF_IMMUNOGLOBULIN_BINDING",23,0.00430260757008239
"M2","MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",203,0.00216459945608364
"M8","ZHANG_UTERUS_C15_B_CELL",64,0.000349378516241618
"M5","GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING",59,0.00527329842090033
"M3","GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING",59,0.00527329842090033
"M5","GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",132,0.00557804002324818
"M3","GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",132,0.00557804002324818
"M5","GOBP_RRNA_PROCESSING",185,0.00589908560099613
"M3","GOBP_RRNA_PROCESSING",185,0.00589908560099613
"M5","GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS",1438,0.00589908560099613
"M3","GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS",1438,0.00589908560099613
"M2","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",101,0.00291642257779643
"M2","REACTOME_MRNA_SPLICING",162,0.00324259078671346
"M5","GOBP_TRANSLATION_AT_SYNAPSE",48,0.00736405807042759
"M3","GOBP_TRANSLATION_AT_SYNAPSE",48,0.00736405807042759
"M5","GOBP_RESPONSE_TO_BACTERIUM",673,0.00744664905870517
"M3","GOBP_RESPONSE_TO_BACTERIUM",673,0.00744664905870517
"M2","REACTOME_GLUCURONIDATION",11,0.00369368707174691
"M5","GOBP_PROTEIN_REFOLDING",21,0.00819961284283426
"M3","GOBP_PROTEIN_REFOLDING",21,0.00819961284283426
"M5","GOCC_MITOCHONDRIAL_ENVELOPE",686,0.00819961284283426
"M3","GOCC_MITOCHONDRIAL_ENVELOPE",686,0.00819961284283426
"M5","GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE",26,0.00845585498737134
"M3","GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE",26,0.00845585498737134
"M2","ZENG_GU_ICB_CONTROL_METAGENE_14_PRECICTIVE_ICB_RESPONSE",179,0.00419294386851335
"M5","GOBP_CILIUM_MOVEMENT",219,0.0086877976781869
"M3","GOBP_CILIUM_MOVEMENT",219,0.0086877976781869
"M8","TABULA_MURIS_SENIS_LUNG_INTERMEDIATE_MONOCYTE_AGEING",350,0.000681317169554748
"M2","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",196,0.00455538251268015
"M2","REACTOME_GPCR_LIGAND_BINDING",337,0.00455538251268015
"M8","TABULA_MURIS_SENIS_LUNG_ADVENTITIAL_CELL_AGEING",183,0.000747973722778568
"M5","GOBP_TRANSMISSION_OF_NERVE_IMPULSE",97,0.0105620902488013
"M3","GOBP_TRANSMISSION_OF_NERVE_IMPULSE",97,0.0105620902488013
"M8","TABULA_MURIS_SENIS_TONGUE_BASAL_CELL_OF_EPIDERMIS_AGEING",131,0.000787683245621902
"M5","GOBP_INFLAMMATORY_RESPONSE",728,0.0107921189631353
"M3","GOBP_INFLAMMATORY_RESPONSE",728,0.0107921189631353
"M5","GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY",79,0.0111132579090078
"M3","GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY",79,0.0111132579090078
"M8","TABULA_MURIS_SENIS_TRACHEA_ENDOTHELIAL_CELL_AGEING",179,0.000905388894464366
"M5","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",14,0.0139634218544152
"M3","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",14,0.0139634218544152
"M2","MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3",123,0.00690484920672906
"M8","TABULA_MURIS_SENIS_MARROW_LATE_PRO_B_CELL_AGEING",217,0.00104693811943747
"M2","WP_GPCRS_OTHER",68,0.00710048948793596
"M2","REACTOME_ATTENUATION_PHASE",12,0.00754365185157586
"M5","GOCC_SYNAPTIC_MEMBRANE",515,0.016443205615113
"M3","GOCC_SYNAPTIC_MEMBRANE",515,0.016443205615113
"M5","GOMF_SODIUM_CHANNEL_ACTIVITY",41,0.0169078764920027
"M3","GOMF_SODIUM_CHANNEL_ACTIVITY",41,0.0169078764920027
"M2","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",217,0.0084952592194532
"M5","GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",67,0.0192373448664589
"M3","GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",67,0.0192373448664589
"M5","GOMF_PROTEOGLYCAN_BINDING",41,0.0193146566025553
"M3","GOMF_PROTEOGLYCAN_BINDING",41,0.0193146566025553
"M5","GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",449,0.0209745381361734
"M3","GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",449,0.0209745381361734
"M2","MIKKELSEN_IPS_WITH_HCP_H3K27ME3",88,0.0100480606778948
"M2","REACTOME_KERATINIZATION",76,0.0100480606778948
"M2","NABA_ECM_REGULATORS",232,0.0100480606778948
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_OLIGODENDROCYTE_PRECURSOR_CELL_AGEING",372,0.00169148479969606
"M2","HOLLERN_EMT_BREAST_TUMOR_DN",117,0.0105167695988722
"M5","GOBP_SODIUM_ION_TRANSPORT",222,0.0232121859238352
"M3","GOBP_SODIUM_ION_TRANSPORT",222,0.0232121859238352
"M2","WP_GPCRS_PEPTIDE",62,0.0110586964899093
"M8","TABULA_MURIS_SENIS_HEART_AND_AORTA_ENDOTHELIAL_CELL_OF_CORONARY_ARTERY_AGEING",220,0.00181787130838484
"M5","GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY",291,0.0247149910540316
"M3","GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY",291,0.0247149910540316
"M2","HEVNER_CORTEX_INTERNEURON_PRECURSOR_CELLS",23,0.0115986434150451
"M5","GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",33,0.0258278750280947
"M3","GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",33,0.0258278750280947
"M2","WP_MRNA_PROCESSING",379,0.0118307339865166
"M5","GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY",20,0.0276127204646224
"M3","GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY",20,0.0276127204646224
"M5","GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",53,0.0294961860475614
"M3","GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",53,0.0294961860475614
"M5","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",462,0.0303556138376548
"M3","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",462,0.0303556138376548
"M5","GOBP_AEROBIC_RESPIRATION",168,0.0307837235481614
"M3","GOBP_AEROBIC_RESPIRATION",168,0.0307837235481614
"M5","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",239,0.0307837235481614
