"source","name","ngenes","pvalue_adjust"
"M5","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",351,7.14740760869575e-06
"M3","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",351,7.14740760869575e-06
"M2","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",96,1.49426226276902e-06
"M5","GOBP_KERATINIZATION",45,1.23408794867081e-05
"M3","GOBP_KERATINIZATION",45,1.23408794867081e-05
"M2","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",99,4.61630606315086e-06
"M8","DESCARTES_ORGANOGENESIS_MYOCYTES",128,8.30909081599625e-06
"M5","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",391,7.570402319985e-05
"M3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",391,7.570402319985e-05
"M5","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",475,8.22097951886469e-05
"M3","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",475,8.22097951886469e-05
"M5","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",134,9.12729016038296e-05
"M3","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",134,9.12729016038296e-05
"M5","GOMF_PROTEOGLYCAN_BINDING",41,9.12729016038296e-05
"M3","GOMF_PROTEOGLYCAN_BINDING",41,9.12729016038296e-05
"M2","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",133,1.90531472587918e-05
"M2","WP_GPCRS_CLASS_A_RHODOPSINLIKE",150,2.15048924631381e-05
"M5","GOBP_ACUTE_INFLAMMATORY_RESPONSE",96,0.00012438080344085
"M3","GOBP_ACUTE_INFLAMMATORY_RESPONSE",96,0.00012438080344085
"M2","YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN",249,2.89399850807078e-05
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",101,0.000143617006195199
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",101,0.000143617006195199
"M5","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",459,0.000149497436169235
"M3","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",459,0.000149497436169235
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",151,0.000149497436169235
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",151,0.000149497436169235
"M5","GOBP_COMPLEMENT_ACTIVATION",57,0.000222384594776897
"M3","GOBP_COMPLEMENT_ACTIVATION",57,0.000222384594776897
"M5","GOBP_DETECTION_OF_STIMULUS",289,0.000249404640580711
"M3","GOBP_DETECTION_OF_STIMULUS",289,0.000249404640580711
"M2","REACTOME_COLLAGEN_FORMATION",70,6.53043982272868e-05
"M5","GOMF_HORMONE_ACTIVITY",105,0.000278053923929564
"M3","GOMF_HORMONE_ACTIVITY",105,0.000278053923929564
"M2","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",105,7.25939059098205e-05
"M2","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",72,0.00013685828996409
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE",220,0.000594163015843279
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE",220,0.000594163015843279
"M5","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.000729892475394288
"M3","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.000729892475394288
"M8","ZHANG_UTERUS_C5_MACROPHAGE",157,0.000227698465207009
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",375,0.000855833659733754
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",375,0.000855833659733754
"M5","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",355,0.000914520006644355
"M3","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",355,0.000914520006644355
"M2","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",101,0.000246287879126583
"M5","GOBP_ACUTE_PHASE_RESPONSE",39,0.00095157589381886
"M3","GOBP_ACUTE_PHASE_RESPONSE",39,0.00095157589381886
"M8","ZHANG_UTERUS_C12_MONOCYTE",155,0.000234765007802521
"M5","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",460,0.00115260125918352
"M3","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",460,0.00115260125918352
"M2","NABA_MATRISOME_ASSOCIATED",685,0.000319738960010407
"M5","GOBP_CILIUM_MOVEMENT",228,0.00131358382862627
"M3","GOBP_CILIUM_MOVEMENT",228,0.00131358382862627
"M2","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",46,0.000482959912053673
"M5","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",190,0.00177268439995187
"M3","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",190,0.00177268439995187
"M2","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",277,0.000482959912053673
"M5","GOBP_SKELETAL_MUSCLE_CONTRACTION",44,0.00194504494466617
"M3","GOBP_SKELETAL_MUSCLE_CONTRACTION",44,0.00194504494466617
"M5","GOMF_GLYCOSAMINOGLYCAN_BINDING",219,0.00208151225041426
"M3","GOMF_GLYCOSAMINOGLYCAN_BINDING",219,0.00208151225041426
"M5","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",302,0.0022792152100602
"M3","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",302,0.0022792152100602
"M2","REACTOME_COLLAGEN_DEGRADATION",46,0.00067482902757195
"M2","KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",77,0.000733781378542312
"M5","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1092,0.0027356146166853
"M3","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1092,0.0027356146166853
"M5","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",40,0.00300800957743522
"M3","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",40,0.00300800957743522
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",52,0.00341852459498892
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",52,0.00341852459498892
"M5","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",36,0.00404880334073331
"M3","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",36,0.00404880334073331
"M5","GOMF_NEUROPEPTIDE_BINDING",30,0.00404880334073331
"M3","GOMF_NEUROPEPTIDE_BINDING",30,0.00404880334073331
"M5","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1089,0.00470015309708654
"M3","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1089,0.00470015309708654
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE",492,0.00473301066366319
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE",492,0.00473301066366319
"M5","GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",134,0.00475639717508375
"M3","GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",134,0.00475639717508375
"M2","REACTOME_GPCR_LIGAND_BINDING",343,0.00159244781633387
"M5","GOMF_ODORANT_BINDING",69,0.00502798926538697
"M3","GOMF_ODORANT_BINDING",69,0.00502798926538697
"M5","GOBP_SPERM_MOTILITY",168,0.00523653405688041
"M3","GOBP_SPERM_MOTILITY",168,0.00523653405688041
"M5","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1297,0.00566415130038915
"M3","GOMF_SEQUENCE_SPECIFIC_DNA_BINDING",1297,0.00566415130038915
"M8","DESCARTES_ORGANOGENESIS_EPITHELIAL_CELLS",156,0.00179362111994482
"M5","GOBP_CELL_FATE_DETERMINATION",37,0.00799343217958402
"M3","GOBP_CELL_FATE_DETERMINATION",37,0.00799343217958402
"M2","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",135,0.00327258153404343
"M2","REACTOME_HEMOSTASIS",502,0.00368258693238967
"M5","GOCC_CELL_SURFACE",955,0.011429798236258
"M3","GOCC_CELL_SURFACE",955,0.011429798236258
"M5","GOCC_SYNAPTIC_MEMBRANE",497,0.0120370578792512
"M3","GOCC_SYNAPTIC_MEMBRANE",497,0.0120370578792512
"M2","NABA_ECM_GLYCOPROTEINS",174,0.00416544519257989
"M2","REACTOME_ECM_PROTEOGLYCANS",47,0.00416544519257989
"M2","WP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",16,0.00416544519257989
"M2","NABA_PROTEOGLYCANS",33,0.00551433716384476
"M5","GOCC_A_BAND",39,0.0170065756906801
"M3","GOCC_A_BAND",39,0.0170065756906801
"M5","GOBP_COLLAGEN_METABOLIC_PROCESS",110,0.0186550285368818
"M3","GOBP_COLLAGEN_METABOLIC_PROCESS",110,0.0186550285368818
"M5","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",63,0.019289947312419
"M3","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",63,0.019289947312419
"M2","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",57,0.0072730138757818
"M5","GOBP_MONOAMINE_TRANSPORT",95,0.0209201287933703
"M3","GOBP_MONOAMINE_TRANSPORT",95,0.0209201287933703
"M5","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",956,0.0215639457558684
"M3","GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",956,0.0215639457558684
"M2","SERVITJA_ISLET_HNF1A_TARGETS_UP",165,0.00762641581255344
"M5","GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY",33,0.0220172731622105
"M3","GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY",33,0.0220172731622105
"M2","WP_GPCRS_ODORANT",103,0.00789320639359427
"M5","GOBP_IMMUNE_EFFECTOR_PROCESS",683,0.0220172731622105
"M3","GOBP_IMMUNE_EFFECTOR_PROCESS",683,0.0220172731622105
"M8","TABULA_MURIS_SENIS_TONGUE_KERATINOCYTE_AGEING",39,0.00673319538040186
"M5","GOCC_IGG_IMMUNOGLOBULIN_COMPLEX",10,0.0220172731622105
"M3","GOCC_IGG_IMMUNOGLOBULIN_COMPLEX",10,0.0220172731622105
"M5","GOCC_CONTRACTILE_MUSCLE_FIBER",226,0.0220172731622105
"M3","GOCC_CONTRACTILE_MUSCLE_FIBER",226,0.0220172731622105
"M2","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",38,0.00789320639359427
"M5","GOCC_SARCOMERE",190,0.0246589987194343
"M3","GOCC_SARCOMERE",190,0.0246589987194343
"M2","KIM_GLIS2_TARGETS_UP",85,0.00908144276830647
"M5","GOMF_CHEMOKINE_ACTIVITY",38,0.0263554475232056
"M3","GOMF_CHEMOKINE_ACTIVITY",38,0.0263554475232056
"M2","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",121,0.00993914988740907
"M2","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",169,0.00993914988740907
"M5","GOCC_SIDE_OF_MEMBRANE",727,0.0284819168312303
"M3","GOCC_SIDE_OF_MEMBRANE",727,0.0284819168312303
"M2","IGLESIAS_E2F_TARGETS_UP",130,0.00993914988740907
"M5","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",61,0.0310742026655964
"M3","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",61,0.0310742026655964
"M2","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",111,0.0115865072056058
"M5","GOCC_MYOSIN_FILAMENT",22,0.0330751962264631
"M3","GOCC_MYOSIN_FILAMENT",22,0.0330751962264631
"M2","REACTOME_OLFACTORY_SIGNALING_PATHWAY",17,0.0128430865178833
"M5","GOBP_KERATINOCYTE_DIFFERENTIATION",128,0.0398892039289522
"M3","GOBP_KERATINOCYTE_DIFFERENTIATION",128,0.0398892039289522
"M5","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",15,0.0399159108476116
"M3","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",15,0.0399159108476116
"M2","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",232,0.014841217836051
"M2","LAZARO_GENETIC_MOUSE_MODEL_HIGH_GRADE_LARGE_CELL_NEUROENDOCRINE_LUNG_CARCINOMA_DN",448,0.0151412615777828
"M5","GOMF_HEPARIN_BINDING",157,0.0426207867778388
"M3","GOMF_HEPARIN_BINDING",157,0.0426207867778388
"M5","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",98,0.0426207867778388
"M3","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",98,0.0426207867778388
"M5","GOCC_9PLUS2_MOTILE_CILIUM",207,0.0426207867778388
"M3","GOCC_9PLUS2_MOTILE_CILIUM",207,0.0426207867778388
"M5","GOCC_MOTILE_CILIUM",279,0.0426207867778388
"M3","GOCC_MOTILE_CILIUM",279,0.0426207867778388
"M2","NABA_COLLAGENS",41,0.0160087365252151
"M2","REACTOME_STRIATED_MUSCLE_CONTRACTION",30,0.0160087365252151
"M2","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",59,0.016220700964642
"M2","CHEN_METABOLIC_SYNDROM_NETWORK",1135,0.0182859224681338
"M2","NABA_ECM_REGULATORS",247,0.0196982599231756
"M8","TABULA_MURIS_SENIS_THYMUS_PROFESSIONAL_ANTIGEN_PRESENTING_CELL_AGEING",75,0.02110178005126
"M2","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",59,0.0258358771240886
"M8","TABULA_MURIS_SENIS_LIMB_MUSCLE_MESENCHYMAL_STEM_CELL_AGEING",165,0.0216853907299608
"M2","REACTOME_INNATE_IMMUNE_SYSTEM",838,0.0371394106145797
"M2","REACTOME_NCAM1_INTERACTIONS",20,0.0392570701316761
"M2","BIOCARTA_INTRINSIC_PATHWAY",23,0.0392570701316761
"M8","DESCARTES_ORGANOGENESIS_HEPATOCYTES",493,0.031043806152863
"M2","THUM_MIR21_TARGETS_HEART_DISEASE_UP",18,0.0414839917195131
"M2","JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",67,0.0414839917195131
"M2","REACTOME_HATS_ACETYLATE_HISTONES",54,0.0444445054708563
"M2","MIKKELSEN_MCV6_HCP_WITH_H3K27ME3",396,0.0464613917033041
