"source","name","ngenes","pvalue_adjust"
"M2","REACTOME_COMPLEMENT_CASCADE",75,2.00342785030489e-10
"M5","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",482,1.17365444194698e-09
"M3","GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",482,1.17365444194698e-09
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",148,2.58838922022617e-09
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS",148,2.58838922022617e-09
"M2","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",74,1.55878656955916e-09
"M5","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",99,6.47838138003524e-09
"M3","GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL",99,6.47838138003524e-09
"M2","REACTOME_CD22_MEDIATED_BCR_REGULATION",35,2.30409582613389e-09
"M2","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",65,5.41869063795065e-09
"M2","NABA_MATRISOME_ASSOCIATED",680,2.54207142345722e-08
"M5","GOMF_ANTIGEN_BINDING",123,1.33641130306214e-07
"M3","GOMF_ANTIGEN_BINDING",123,1.33641130306214e-07
"M2","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",58,2.96539240715938e-08
"M5","GOBP_INFLAMMATORY_RESPONSE",744,2.32937509686966e-07
"M3","GOBP_INFLAMMATORY_RESPONSE",744,2.32937509686966e-07
"M2","NABA_CORE_MATRISOME",260,7.10978385520914e-08
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",93,9.2763479645389e-08
"M5","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",466,5.25043145937615e-07
"M3","GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",466,5.25043145937615e-07
"M2","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",57,1.38154515502117e-07
"M5","GOCC_A_BAND",39,7.77281811430387e-07
"M3","GOCC_A_BAND",39,7.77281811430387e-07
"M2","STEARMAN_TUMOR_FIELD_EFFECT_UP",40,2.46202153916997e-07
"M5","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,1.18410264479051e-06
"M3","GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",18,1.18410264479051e-06
"M5","GOBP_DETECTION_OF_STIMULUS",290,1.34773437103207e-06
"M3","GOBP_DETECTION_OF_STIMULUS",290,1.34773437103207e-06
"M5","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",361,1.6801114885298e-06
"M3","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",361,1.6801114885298e-06
"M2","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",79,5.4880542712719e-07
"M2","REACTOME_STRIATED_MUSCLE_CONTRACTION",33,5.4880542712719e-07
"M2","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",133,5.95140265376441e-07
"M2","REACTOME_KERATINIZATION",80,5.9516460954454e-07
"M2","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",113,8.2840603134891e-07
"M5","GOMF_PROTEOGLYCAN_BINDING",39,3.85178900078409e-06
"M3","GOMF_PROTEOGLYCAN_BINDING",39,3.85178900078409e-06
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE",496,3.85178900078409e-06
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE",496,3.85178900078409e-06
"M2","KUNINGER_IGF1_VS_PDGFB_TARGETS_UP",81,9.01049557646289e-07
"M5","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",387,4.35969117524429e-06
"M3","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",387,4.35969117524429e-06
"M2","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",110,1.00214659375056e-06
"M2","REACTOME_INNATE_IMMUNE_SYSTEM",857,1.00214659375056e-06
"M2","ZENG_GU_ICB_CONTROL_METAGENE_25_PRECICTIVE_ICB_RESPONSE",190,1.13095133724677e-06
"M2","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",111,1.41587298703471e-06
"M5","GOBP_COMPLEMENT_ACTIVATION",58,6.77666341247217e-06
"M3","GOBP_COMPLEMENT_ACTIVATION",58,6.77666341247217e-06
"M2","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",50,1.86569435796434e-06
"M2","NADLER_OBESITY_UP",58,2.01148051683044e-06
"M5","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",460,1.00922467817474e-05
"M3","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",460,1.00922467817474e-05
"M2","REACTOME_COLLAGEN_DEGRADATION",48,2.34997405797582e-06
"M8","DESCARTES_ORGANOGENESIS_MYOCYTES",124,2.92840831890852e-06
"M5","GOBP_IMMUNE_EFFECTOR_PROCESS",685,1.74532884764625e-05
"M3","GOBP_IMMUNE_EFFECTOR_PROCESS",685,1.74532884764625e-05
"M2","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",269,3.88906532955005e-06
"M5","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",140,2.28881080282281e-05
"M3","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",140,2.28881080282281e-05
"M5","GOMF_ODORANT_BINDING",64,2.4279792700789e-05
"M3","GOMF_ODORANT_BINDING",64,2.4279792700789e-05
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",27,5.35094012253397e-06
"M2","SWEET_LUNG_CANCER_KRAS_DN",412,6.65015093454236e-06
"M2","HUMMERICH_BENIGN_SKIN_TUMOR_DN",20,7.20171056919451e-06
"M2","MARKEY_RB1_ACUTE_LOF_DN",227,7.20607534017809e-06
"M5","GOCC_CYTOSOLIC_RIBOSOME",122,3.43964562916002e-05
"M3","GOCC_CYTOSOLIC_RIBOSOME",122,3.43964562916002e-05
"M5","GOCC_MYOFILAMENT",25,3.43964562916002e-05
"M3","GOCC_MYOFILAMENT",25,3.43964562916002e-05
"M2","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",101,7.67326084010507e-06
"M2","WP_GPCRS_CLASS_A_RHODOPSINLIKE",149,1.80457068427829e-05
"M5","GOCC_CELL_SURFACE",973,8.83209483000184e-05
"M3","GOCC_CELL_SURFACE",973,8.83209483000184e-05
"M5","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",375,0.00010081986171289
"M3","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",375,0.00010081986171289
"M2","RASHI_RESPONSE_TO_IONIZING_RADIATION_6",108,2.28948767473166e-05
"M2","BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES",68,2.31080144914918e-05
"M2","REACTOME_COLLAGEN_FORMATION",72,2.34537288995092e-05
"M8","DESCARTES_ORGANOGENESIS_EPENDYMAL_CELL",265,2.30222726562784e-05
"M5","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",152,0.000115286563817947
"M3","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",152,0.000115286563817947
"M5","GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT",64,0.000134394674649187
"M3","GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT",64,0.000134394674649187
"M5","GOCC_I_BAND",135,0.000147866671214302
"M3","GOCC_I_BAND",135,0.000147866671214302
"M2","REACTOME_ECM_PROTEOGLYCANS",45,3.45217607887786e-05
"M5","GOBP_ACUTE_PHASE_RESPONSE",38,0.000168244995506984
"M3","GOBP_ACUTE_PHASE_RESPONSE",38,0.000168244995506984
"M5","GOBP_COLLAGEN_CATABOLIC_PROCESS",38,0.000182689434765115
"M3","GOBP_COLLAGEN_CATABOLIC_PROCESS",38,0.000182689434765115
"M2","HEVNER_TELENCEPHALON_MICROGLIA",25,4.65226738089681e-05
"M2","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",126,5.61853575673607e-05
"M2","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",71,7.011476444954e-05
"M2","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",47,7.69212308144365e-05
"M5","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",347,0.000361842351131271
"M3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",347,0.000361842351131271
"M2","DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4",11,8.2289812340062e-05
"M5","GOCC_M_BAND",21,0.000377395699618988
"M3","GOCC_M_BAND",21,0.000377395699618988
"M5","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.000384150809372192
"M3","GOCC_IGA_IMMUNOGLOBULIN_COMPLEX",13,0.000384150809372192
"M5","GOBP_MUSCLE_CELL_DEVELOPMENT",231,0.000566296731860924
"M3","GOBP_MUSCLE_CELL_DEVELOPMENT",231,0.000566296731860924
"M5","GOBP_SKELETAL_MUSCLE_CONTRACTION",43,0.000566296731860924
"M3","GOBP_SKELETAL_MUSCLE_CONTRACTION",43,0.000566296731860924
"M5","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",461,0.00057622294399518
"M3","GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY",461,0.00057622294399518
"M2","REACTOME_GPCR_LIGAND_BINDING",330,0.000146911882009298
"M5","GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT",78,0.000632116561791667
"M3","GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT",78,0.000632116561791667
"M5","GOBP_ACUTE_INFLAMMATORY_RESPONSE",100,0.000632116561791667
"M3","GOBP_ACUTE_INFLAMMATORY_RESPONSE",100,0.000632116561791667
"M2","KIM_GLIS2_TARGETS_UP",83,0.000189276936301097
"M5","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",358,0.000763218900264723
"M3","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",358,0.000763218900264723
"M5","GOBP_TRANSLATION_AT_SYNAPSE",48,0.000809442525852427
"M3","GOBP_TRANSLATION_AT_SYNAPSE",48,0.000809442525852427
"M2","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",102,0.000235762604572271
"M5","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",35,0.000921366347749673
"M3","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",35,0.000921366347749673
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE",224,0.00101708615821021
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE",224,0.00101708615821021
"M2","NABA_ECM_REGULATORS",251,0.000287656088555242
"M2","SERVITJA_ISLET_HNF1A_TARGETS_UP",162,0.000315104089945777
"M2","WP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",16,0.00032639344567812
"M5","GOCC_RIBOSOMAL_SUBUNIT",180,0.00154210461936159
"M3","GOCC_RIBOSOMAL_SUBUNIT",180,0.00154210461936159
"M5","GOMF_CELL_ADHESION_MOLECULE_BINDING",293,0.00154210461936159
"M3","GOMF_CELL_ADHESION_MOLECULE_BINDING",293,0.00154210461936159
"M2","WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA",55,0.000400558143418881
"M8","ZHANG_UTERUS_C9_DENDRITIC_CELL",86,0.00037007628091563
"M5","GOCC_SIDE_OF_MEMBRANE",740,0.00161737581788496
"M3","GOCC_SIDE_OF_MEMBRANE",740,0.00161737581788496
"M8","TABULA_MURIS_SENIS_THYMUS_PROFESSIONAL_ANTIGEN_PRESENTING_CELL_AGEING",75,0.00037007628091563
"M5","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",64,0.00177564902439805
"M3","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",64,0.00177564902439805
"M2","YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN",244,0.00047661243329682
"M5","GOBP_KERATINIZATION",43,0.00191959592199296
"M3","GOBP_KERATINIZATION",43,0.00191959592199296
"M2","REACTOME_TRANSLATION",207,0.000508143037942688
"M5","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",15,0.00216889440534413
"M3","GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",15,0.00216889440534413
"M5","GOBP_MONOAMINE_TRANSPORT",95,0.00254466842600361
"M3","GOBP_MONOAMINE_TRANSPORT",95,0.00254466842600361
"M5","GOMF_INTEGRIN_BINDING",144,0.00254466842600361
"M3","GOMF_INTEGRIN_BINDING",144,0.00254466842600361
"M5","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",315,0.00254466842600361
"M3","GOBP_EXTRACELLULAR_STRUCTURE_ORGANIZATION",315,0.00254466842600361
"M2","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",40,0.000711688663300492
"M2","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",114,0.000719605544745946
"M5","GOBP_STRIATED_MUSCLE_CONTRACTION",167,0.00272517789121602
"M3","GOBP_STRIATED_MUSCLE_CONTRACTION",167,0.00272517789121602
"M5","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",39,0.00279918506470612
"M3","GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",39,0.00279918506470612
"M8","TABULA_MURIS_SENIS_KIDNEY_MACROPHAGE_AGEING",104,0.000710807918649613
"M5","GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",86,0.00307811110711165
"M3","GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",86,0.00307811110711165
"M2","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP",141,0.000908040330807605
"MH","HALLMARK_MYOGENESIS",190,0.000709593769355148
"M5","GOCC_MYOSIN_FILAMENT",20,0.00328467761154239
"M3","GOCC_MYOSIN_FILAMENT",20,0.00328467761154239
"M5","GOBP_MYELOID_LEUKOCYTE_ACTIVATION",255,0.0033428579816721
"M3","GOBP_MYELOID_LEUKOCYTE_ACTIVATION",255,0.0033428579816721
"M2","REACTOME_NEUTROPHIL_DEGRANULATION",454,0.000993880645906261
"M5","GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION",13,0.0037004073112865
"M3","GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION",13,0.0037004073112865
"M2","WP_SPINAL_CORD_INJURY",94,0.00109260560252522
"M2","NABA_COLLAGENS",43,0.00135303888833443
"M2","HOLLERN_EMT_BREAST_TUMOR_DN",119,0.00137293989977554
"M5","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.00531772507630167
"M3","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.00531772507630167
"M5","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",31,0.00531772507630167
"M3","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",31,0.00531772507630167
"M2","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",229,0.0015598804360009
"M2","NABA_ECM_GLYCOPROTEINS",184,0.00163414588132184
"M5","GOBP_SARCOMERE_ORGANIZATION",55,0.00586916076645709
"M3","GOBP_SARCOMERE_ORGANIZATION",55,0.00586916076645709
"M2","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",59,0.00184292541846804
"M5","GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",29,0.00661226157803879
"M3","GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",29,0.00661226157803879
"M5","GOMF_CYTOKINE_ACTIVITY",187,0.00661226157803879
"M3","GOMF_CYTOKINE_ACTIVITY",187,0.00661226157803879
"M2","NABA_MATRISOME_METASTATIC_LUNG_LYMPH_NODE_METASTASIS",27,0.00203697015208919
"M8","TABULA_MURIS_SENIS_SPLEEN_MACROPHAGE_AGEING",112,0.00171294720873067
"M2","REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",164,0.00207411816667171
"MH","HALLMARK_INFLAMMATORY_RESPONSE",188,0.00133348977373413
"M5","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",51,0.0081764735557251
"M3","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",51,0.0081764735557251
"M8","DESCARTES_ORGANOGENESIS_CARDIAC_MUSCLE_LINEAGES",182,0.00207351637032926
"M5","GOBP_CYTOPLASMIC_TRANSLATION",137,0.0104176133633953
"M3","GOBP_CYTOPLASMIC_TRANSLATION",137,0.0104176133633953
"M5","GOBP_EOSINOPHIL_MIGRATION",26,0.0109729431030727
"M3","GOBP_EOSINOPHIL_MIGRATION",26,0.0109729431030727
"M2","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",158,0.00323734722960058
"M8","TABULA_MURIS_SENIS_TONGUE_KERATINOCYTE_AGEING",42,0.00233097756835334
"M5","GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT",34,0.0116620067907818
"M3","GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT",34,0.0116620067907818
"M5","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH",44,0.0116620067907818
"M3","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH",44,0.0116620067907818
"M5","GOBP_MUSCLE_SYSTEM_PROCESS",418,0.0116620067907818
"M3","GOBP_MUSCLE_SYSTEM_PROCESS",418,0.0116620067907818
"M2","STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN",63,0.00378299018294014
"M5","GOBP_MUSCLE_TISSUE_DEVELOPMENT",464,0.0134242806154386
"M3","GOBP_MUSCLE_TISSUE_DEVELOPMENT",464,0.0134242806154386
"M5","GOMF_IMMUNOGLOBULIN_BINDING",23,0.0136783427362081
"M3","GOMF_IMMUNOGLOBULIN_BINDING",23,0.0136783427362081
"M5","GOCC_SARCOPLASM",97,0.0140343414994388
"M3","GOCC_SARCOPLASM",97,0.0140343414994388
"M2","REACTOME_MUSCLE_CONTRACTION",150,0.00440106493866788
"M5","GOMF_HORMONE_ACTIVITY",97,0.0151969783657081
"M3","GOMF_HORMONE_ACTIVITY",97,0.0151969783657081
"M5","GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT",25,0.0154046990379084
"M3","GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT",25,0.0154046990379084
"M5","GOCC_SARCOPLASMIC_RETICULUM",75,0.0165457880657499
"M3","GOCC_SARCOPLASMIC_RETICULUM",75,0.0165457880657499
"M2","BROWN_MYELOID_CELL_DEVELOPMENT_UP",165,0.00540281184263978
"M8","ZHANG_UTERUS_C15_B_CELL",66,0.00360453619532054
"M5","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.0184663103742359
"M3","GOCC_IGM_IMMUNOGLOBULIN_COMPLEX",14,0.0184663103742359
"M5","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1115,0.0184663103742359
"M3","GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",1115,0.0184663103742359
"M5","GOBP_CATECHOLAMINE_SECRETION",62,0.0184663103742359
"M3","GOBP_CATECHOLAMINE_SECRETION",62,0.0184663103742359
"M5","GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING",22,0.0184865953983573
"M3","GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING",22,0.0184865953983573
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16",72,0.00643203002621699
"M5","GOCC_LARGE_RIBOSOMAL_SUBUNIT",115,0.0197541116187949
"M3","GOCC_LARGE_RIBOSOMAL_SUBUNIT",115,0.0197541116187949
"M5","GOCC_RIBOSOME",230,0.0221139804929349
"M3","GOCC_RIBOSOME",230,0.0221139804929349
"M5","GOCC_MYOSIN_II_COMPLEX",25,0.0259831505945549
"M3","GOCC_MYOSIN_II_COMPLEX",25,0.0259831505945549
"M2","MARKEY_RB1_CHRONIC_LOF_DN",116,0.00918824622139247
"M5","GOBP_LEUKOCYTE_MIGRATION",358,0.0284287918355027
"M3","GOBP_LEUKOCYTE_MIGRATION",358,0.0284287918355027
"M5","GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",80,0.0286699256670564
"M3","GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",80,0.0286699256670564
"M2","LAZARO_GENETIC_MOUSE_MODEL_HIGH_GRADE_LARGE_CELL_NEUROENDOCRINE_LUNG_CARCINOMA_UP",362,0.00958642855449244
"M2","NABA_SECRETED_FACTORS",292,0.0106051166032127
"M5","GOMF_GLYCOSAMINOGLYCAN_BINDING",219,0.0334898570632733
"M3","GOMF_GLYCOSAMINOGLYCAN_BINDING",219,0.0334898570632733
"M2","REACTOME_NCAM1_INTERACTIONS",19,0.0114769429909248
"M5","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",135,0.0360533111611523
"M3","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",135,0.0360533111611523
"M2","REACTOME_IMMUNE_SYSTEM",1468,0.0120616966726695
"M2","HUMMERICH_MALIGNANT_SKIN_TUMOR_DN",20,0.0120616966726695
"M8","TABULA_MURIS_SENIS_SPLEEN_NK_CELL_AGEING",86,0.0088197542354139
"M5","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1117,0.0432376597235974
"M3","GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",1117,0.0432376597235974
"M5","GOBP_MUSCLE_CONTRACTION",303,0.0432397671968605
"M3","GOBP_MUSCLE_CONTRACTION",303,0.0432397671968605
"M5","GOBP_MAST_CELL_ACTIVATION",85,0.0434624145209398
"M3","GOBP_MAST_CELL_ACTIVATION",85,0.0434624145209398
"M2","REACTOME_OLFACTORY_SIGNALING_PATHWAY",15,0.0150946859404542
"M5","GOBP_ADULT_BEHAVIOR",174,0.0476138339726471
"M3","GOBP_ADULT_BEHAVIOR",174,0.0476138339726471
"M5","GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT",279,0.0479960018536099
"M3","GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT",279,0.0479960018536099
"M2","NABA_MATRISOME_PRIMARY_METASTATIC_LUNG_TUMOR",34,0.0162555106447279
"M5","GOBP_KERATINOCYTE_DIFFERENTIATION",132,0.0485388328668482
"M3","GOBP_KERATINOCYTE_DIFFERENTIATION",132,0.0485388328668482
"M2","WP_MATRIX_METALLOPROTEINASES",28,0.0173507729493271
"M2","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",37,0.017773680670147
"M2","THUM_MIR21_TARGETS_HEART_DISEASE_UP",17,0.0181147065503171
